activity_type,age_months,age_years,context,description,developmental_milestone,emotional_development,id,labels,lesson_learned,location,name,object,object_type,predicate,primary_language,proverb_or_wisdom,recorded_at,relationship_strength,social_context,subject,subject_type,symbolic_logic,symbolic_representation,temporal_aspect
,,,,recorded_,,,mostly7a-7965-4b1a-a533-fdf9d3f9f1fb,KnowledgeDomain:Culture,,,,,,,Zulu,,2024-01-10 07:22:00,,,,,,,
,,,,2024 {,,,mostlyed-2c55-4a07-9d9d-e52dee382666,KnowledgeDomain:Culture,,,,,,,Zulu,,2025-06-26 17:36:00,,,,,,,
,,,,"Oral, inc san.",,,mostly6b-ace2-40a6-b314-a9c956bc60c8,KnowledgeDomain:Culture,,,,,,,Amharic,,2024-08-27 07:06:00,,,,,,,
,,,, ,,,mostlyda-afe0-4f61-b77b-e10ca9a76e98,KnowledgeDomain:Culture,,,,,,,Igbo,,2024-07-23 20:40:00,,,,,,,
,,,,historical: ,,,mostlydf-2368-483b-80be-51af58a03054,KnowledgeDomain:Culture,,,,,,,Hausa,,2025-04-02 00:51:00,,,,,,,
,,,,neural {ole toa,,,mostlybc-7706-4f71-b39d-fb8201023573,KnowledgeDomain:Culture,,,,,,,Hausa,,2024-07-18 03:27:00,,,,,,,
,,,,neural_embedding,,,mostlya0-edc5-442d-ab42-3904e1fe5b66,KnowledgeDomain:Culture,,,,,,,Igbo,,2025-06-01 22:33:00,,,,,,,
,,,,2024--0.,,,mostly82-f28e-45f1-9c03-2e9ec992e3e8,KnowledgeDomain:Culture,,,,,,,Zulu,,2024-08-23 04:22:00,,,,,,,
,,,,2024: ,,,mostly20-e3ea-4246-a304-a079976c0666,KnowledgeDomain:Culture,,,,,,,Igbo,,2024-06-30 14:17:00,,,,,,,
,,,,2024} ,,,mostlya1-3292-4e58-8bfa-caaec6304814,KnowledgeDomain:Culture,,,,,,,Yoruba,,2024-01-26 21:23:00,,,,,,,
,,,,W_method,,,mostlye4-59d4-4209-995d-0658c9e67c0e,KnowledgeDomain:Culture,,,,,,,Amharic,,2024-02-01 23:14:00,,,,,,,
,,,,M_purpose,,,mostlyb3-1bd8-470f-8e79-1d7db3c918d2,KnowledgeDomain:Culture,,,,,,,Shona,,2025-02-12 10:40:00,,,,,,,
,,,,music,,,mostly89-773d-4eeb-be62-26610f0397d3,KnowledgeDomain:Culture,,,,,,,Hausa,,2024-02-11 00:25:00,,,,,,,
,,,,modern_: ,,,mostly35-6ad2-41ad-88cd-197856eff1a6,KnowledgeDomain:Culture,,,,,,,Swahili,,2024-11-28 11:24:00,,,,,,,
,,,,Yoruba,,,mostly16-af27-4c68-810b-e697c4c7cc8c,KnowledgeDomain:Culture,,,,,,,Hausa,,2024-08-26 05:16:00,,,,,,,
,,,,"-0.2609,0.",,,mostlyaa-d277-48f6-bba6-fbd942742237,KnowledgeDomain:Culture,,,,,,,Yoruba,,2025-08-05 01:49:00,,,,,,,
,,,,"2025 Africa, ",,,mostly9c-b0f9-4882-83f4-067b67988117,KnowledgeDomain:Culture,,,,,,,Yoruba,,2025-08-03 04:20:00,,,,,,,
,,,,recorded_embedding,,,mostly6c-cfb6-4f72-ac1e-af1cd196b77e,KnowledgeDomain:Culture,,,,,,,Amharic,,2024-04-16 07:31:00,,,,,,,
,,,,",-",,,mostly03-8570-4fde-9611-06eeeb9a3cf3,KnowledgeDomain:Culture,,,,,,,Igbo,,2024-06-05 19:49:00,,,,,,,
,,,,"P asts,0.",,,mostly33-a616-448e-bf05-f69e4692605d,KnowledgeDomain:Culture,,,,,,,Igbo,,2024-01-05 01:45:00,,,,,,,
,,,,} ,,,mostly9d-fa5a-4c24-af33-6f2374072a92,KnowledgeDomain:Culture,,,,,,,Hausa,,2025-09-20 19:39:00,,,,,,,
,,,,M Africa ,,,mostly95-b40a-41f6-a917-f000c547904d,KnowledgeDomain:Culture,,,,,,,Amharic,,2024-08-05 18:31:00,,,,,,,
,,,,neural_method c,,,mostly8b-f114-4466-9feb-def0eb1af804,KnowledgeDomain:Culture,,,,,,,Hausa,,2025-01-13 00:27:00,,,,,,,
,,,,: ,,,mostly00-422b-4b00-b437-58def4096b81,KnowledgeDomain:Culture,,,,,,,Zulu,,2024-03-25 18:02:00,,,,,,,
,,,,Yoruba,,,mostly1a-0d34-4f5f-95c5-b011a10f1eb7,KnowledgeDomain:Culture,,,,,,,Hausa,,2025-07-26 02:12:00,,,,,,,
,,,,culture,,,mostly4a-6403-4794-a263-f2e8c60e8414,KnowledgeDomain:Culture,,,,,,,Igbo,,2025-04-30 09:33:00,,,,,,,
,,,,recorded_purpose,,,mostly9f-e883-48d2-8f6d-81beb40d02a8,KnowledgeDomain:Culture,,,,,,,Swahili,,2025-09-01 21:47:00,,,,,,,
,,,, ,,,mostlyf7-18e9-4bf9-9ffd-e203b3829a2c,KnowledgeDomain:Culture,,,,,,,Amharic,,2025-09-20 19:39:00,,,,,,,
,,,,historical,,,mostly90-21b9-4589-9b40-6573abb9b572,KnowledgeDomain:Culture,,,,,,,Yoruba,,2024-05-30 12:37:00,,,,,,,
,,,,historical_encoded,,,mostly38-adc2-41b6-99e9-6dbc3344a3b1,KnowledgeDomain:Culture,,,,,,,Amharic,,2025-07-06 07:22:00,,,,,,,
,,,,Amharicrecordedoemar in,,,mostlyda-6aa8-424a-a3d4-82f01e1eda16,KnowledgeDomain:Culture,,,,,,,Oromo,,2025-09-20 19:39:00,,,,,,,
,,,,: ,,,mostlyd7-7d5d-425a-8957-d1526d5dfd40,KnowledgeDomain:Culture,,,,,,,Hausa,,2025-06-29 06:01:00,,,,,,,
,,,,cultural_relevance,,,mostly18-d30d-45f4-8819-7a173450d83d,KnowledgeDomain:Culture,,,,,,,Yoruba,,2024-11-22 05:47:00,,,,,,,
,,,,modern,,,mostly62-7b61-4cbd-af96-476d8a21df8c,KnowledgeDomain:Culture,,,,,,,Zulu,,2024-04-05 12:59:00,,,,,,,
,,,,neuralencodedmethod,,,mostlyf9-6edb-4359-a5bb-8786b6177cfe,KnowledgeDomain:Culture,,,,,,,Shona,,2025-04-25 06:22:00,,,,,,,
,,,,_element,,,mostlyb9-3e62-410d-941c-408e8105933c,KnowledgeDomain:Culture,,,,,,,Swahili,,2024-11-11 02:20:00,,,,,,,
,,,,region,,,mostly24-27c7-411a-b56b-04211e379073,KnowledgeDomain:Culture,,,,,,,Zulu,,2025-01-15 20:12:00,,,,,,,
,,,,primary_purpose,,,mostly42-0303-4056-96a4-0d16ebe3ec76,KnowledgeDomain:Culture,,,,,,,Igbo,,2024-11-27 10:05:00,,,,,,,
,,,,Gingeo s,,,mostlyf9-a1d9-4584-a357-2b48380d2df3,KnowledgeDomain:Culture,,,,,,,Zulu,,2025-01-12 12:36:00,,,,,,,
,,,,{ ,,,mostly2f-f96f-4b4d-91cc-c396f6bcac58,KnowledgeDomain:Culture,,,,,,,Swahili,,2025-04-12 02:16:00,,,,,,,
,,,,Tos,,,mostlyd6-8bfe-4819-aee5-f7fc829fdb01,KnowledgeDomain:Culture,,,,,,,Oromo,,2024-01-04 20:44:00,,,,,,,
,,,,Yorubaa,,,mostly6e-f9ae-43aa-a7f7-3a920e45e28e,KnowledgeDomain:Culture,,,,,,,Oromo,,2025-01-08 12:06:00,,,,,,,
,,,,", ",,,mostlye6-3a1d-4239-bbe1-b041efe05d87,KnowledgeDomain:Culture,,,,,,,Swahili,,2025-07-28 06:00:00,,,,,,,
,,,,recorded_relevance,,,mostly6d-d732-47e2-b969-9e150c2cfdfa,KnowledgeDomain:Culture,,,,,,,Oromo,,2024-07-08 19:18:00,,,,,,,
,,,,"2024-0.4.63927,0.3,03, and26411-0,0.,-6.47,0.403,0.7076,0.29--0",,,mostlyd4-5c00-4cfb-b0e6-4660e7fed86b,KnowledgeDomain:Culture,,,,,,,Swahili,,2025-09-20 19:39:00,,,,,,,
,,,,wisdomh,,,mostly04-5713-4c3c-bfb4-c715b9cc8bc4,KnowledgeDomain:Culture,,,,,,,Igbo,,2024-07-20 10:19:00,,,,,,,
,,,,meaning_at,,,mostly72-7e0c-4c54-ad6c-ae67d2f86c10,KnowledgeDomain:Culture,,,,,,,Yoruba,,2025-03-30 03:26:00,,,,,,,
,,,,-_representation,,,mostly0e-e77c-4f2c-8a42-24a82ad18a1b,KnowledgeDomain:Culture,,,,,,,Amharic,,2024-02-16 04:51:00,,,,,,,
,,,,primary_context,,,mostly8c-ce9c-4eb2-bb1c-95ea0ae188a0,KnowledgeDomain:Culture,,,,,,,Oromo,,2024-04-30 08:12:00,,,,,,,
,,,,:{ ,,,mostlyd6-60f5-42d5-b070-4fb4a47d9daf,KnowledgeDomain:Culture,,,,,,,Yoruba,,2024-01-17 04:39:00,,,,,,,
,,,,,,,mostlyb5-a531-4fba-8317-808d002bb42c,KnowledgeDomain:Culture,,,,,,,Oromo,,2025-05-17 00:57:00,,,,,,,
,,,,description_encodedlanguage,,,mostly17-2069-4f58-89e5-3a810b2c65de,KnowledgeDomain:Culture,,,,,,,Oromo,,2024-01-01 23:12:00,,,,,,,
,,,,,,,mostly1e-8349-47de-845c-d33687e0db3f,KnowledgeDomain:Culture,,,,,,,Yoruba,,2025-05-11 20:49:00,,,,,,,
,,,,}} ,,,mostlya3-54af-42d8-a576-a27b871f3b9f,KnowledgeDomain:Culture,,,,,,,Amharic,,2025-03-27 05:35:00,,,,,,,
,,,,Tocerg toeer the seard community,,,mostlyd4-af73-479e-9de1-41f85b15f1c3,KnowledgeDomain:Culture,,,,,,,Yoruba,,2024-08-05 12:56:00,,,,,,,
,,,,cultural_representation,,,mostly0c-cecd-4516-85c0-9a889f9eb71c,KnowledgeDomain:Culture,,,,,,,Swahili,,2025-04-18 00:21:00,,,,,,,
,,,,E,,,mostly79-85b2-4c87-bca9-c54c785cb587,KnowledgeDomain:Culture,,,,,,,Hausa,,2024-03-19 20:43:00,,,,,,,
,,,,{ ,,,mostly82-699d-44b8-853e-187dbd8ed94f,KnowledgeDomain:Culture,,,,,,,Igbo,,2025-03-09 00:35:00,,,,,,,
,,,,"-0412,-speaking,0.-09.57,-806:170.",,,mostly17-23d9-4a48-8107-edb74e0b6580,KnowledgeDomain:Culture,,,,,,,Igbo,,2024-02-26 11:04:00,,,,,,,
,,,,modern,,,mostlyb5-fe85-47b2-ac80-b2c6dff879f1,KnowledgeDomain:Culture,,,,,,,Yoruba,,2024-04-23 23:39:00,,,,,,,
,,,,: {,,,mostlya6-7ed4-4425-a42d-fd108dc29bf9,KnowledgeDomain:Culture,,,,,,,Igbo,,2024-07-16 03:03:00,,,,,,,
,,,,-speaking,,,mostlya5-cfa6-456d-b5e2-2ccf1b6748c4,KnowledgeDomain:Culture,,,,,,,Hausa,,2025-01-04 23:21:00,,,,,,,
,,,,description,,,mostly0f-b518-44b6-8955-49b4d8236d88,KnowledgeDomain:Culture,,,,,,,Swahili,,2024-09-10 01:37:00,,,,,,,
,,,,,,,mostly21-7157-4a21-b7ed-21a044fafe1d,KnowledgeDomain:Culture,,,,,,,Hausa,,2025-03-07 10:48:00,,,,,,,
,,,,primary_representation,,,mostly42-89cb-43c8-92b3-9477b24a1f48,KnowledgeDomain:Culture,,,,,,,Yoruba,,2025-06-27 15:53:00,,,,,,,
,,,,,,,mostly04-0181-4b1a-959a-a0a35b6c9813,KnowledgeDomain:Culture,,,,,,,Swahili,,2024-02-14 00:41:00,,,,,,,
,,,,: ,,,mostly85-eb2f-4613-8e1e-c49ea7379f54,KnowledgeDomain:Culture,,,,,,,Amharic,,2024-03-13 03:39:00,,,,,,,
,,,,: {,,,mostly02-0fe9-47ec-9cd2-bb4dd6317ba0,KnowledgeDomain:Culture,,,,,,,Swahili,,2025-04-09 17:09:00,,,,,,,
,,,,primary,,,mostlyfb-329c-475a-b89b-043025ad13d6,KnowledgeDomain:Culture,,,,,,,Zulu,,2024-01-04 20:12:00,,,,,,,
,,,,historical.,,,mostly8e-5414-4b34-a2fc-f57fb41f43dc,KnowledgeDomain:Culture,,,,,,,Shona,,2024-01-16 07:58:00,,,,,,,
,,,,culturallanguage,,,mostly96-a6e5-4165-aa7b-ae2a6b31d630,KnowledgeDomain:Culture,,,,,,,Oromo,,2025-04-27 23:27:00,,,,,,,
,,,,culture,,,mostly9c-d4b5-4be8-9d19-91125b306ef0,KnowledgeDomain:Culture,,,,,,,Zulu,,2024-10-26 01:03:00,,,,,,,
,,,,primary_at,,,mostlye4-c652-4df1-9107-5c5669a69126,KnowledgeDomain:Culture,,,,,,,Yoruba,,2025-01-13 08:08:00,,,,,,,
,,,,In,,,mostly07-2cda-4d72-b1d5-d2ce8a2a2440,KnowledgeDomain:Culture,,,,,,,Igbo,,2025-05-28 10:26:00,,,,,,,
,,,,description1.,,,mostly58-0d1d-4fb3-96e7-7c48808c625b,KnowledgeDomain:Culture,,,,,,,Igbo,,2024-01-10 08:00:00,,,,,,,
,,,,Amharic and_encoded,,,mostly39-fddd-49e3-8c34-c95306854c45,KnowledgeDomain:Culture,,,,,,,Amharic,,2025-03-03 04:36:00,,,,,,,
,,,,recorded_-_-_representational,,,mostly34-f2db-40b7-9730-f6bc179cc2a6,KnowledgeDomain:Culture,,,,,,,Shona,,2025-05-23 04:02:00,,,,,,,
,,,,meaning_-,,,mostly2d-2803-43c6-9f35-4003cdf870ea,KnowledgeDomain:Culture,,,,,,,Yoruba,,2024-10-05 21:27:00,,,,,,,
,,,,historical,,,mostly88-1afd-4dbb-806c-8caa65e51652,KnowledgeDomain:Culture,,,,,,,Yoruba,,2025-09-16 09:06:00,,,,,,,
,,,,culturee with muars.,,,mostly5b-6c1c-462a-9317-cd9f1d4c4478,KnowledgeDomain:Culture,,,,,,,Amharic,,2024-09-27 14:19:00,,,,,,,
,,,,modern: ,,,mostly9d-41fd-46f5-89ba-477256dbb863,KnowledgeDomain:Culture,,,,,,,Swahili,,2025-01-21 08:31:00,,,,,,,
,,,,primary_purpose,,,mostly2a-8642-4bdd-8e26-f1cfb2422e94,KnowledgeDomain:Culture,,,,,,,Amharic,,2024-04-13 04:03:00,,,,,,,
,,,,cultural_encoded,,,mostlyba-870a-4f99-b738-1b06f064e100,KnowledgeDomain:Culture,,,,,,,Swahili,,2025-09-20 19:39:00,,,,,,,
,,,,recorded_or_,,,mostlyf7-80b9-47e4-a6c6-cf8cf053672e,KnowledgeDomain:Culture,,,,,,,Oromo,,2024-12-15 14:48:00,,,,,,,
,,,,M,,,mostlye4-94bb-415f-aac7-b94976532683,KnowledgeDomain:Culture,,,,,,,Amharic,,2025-09-20 19:39:00,,,,,,,
,,,,culture_language,,,mostly95-45e9-45db-b8c7-5e7fc5f79dbb,KnowledgeDomain:Culture,,,,,,,Igbo,,2025-01-25 14:56:00,,,,,,,
,,,,symbolic,,,mostlyd8-deba-424e-a3ba-9015a599a2a3,KnowledgeDomain:Culture,,,,,,,Amharic,,2024-05-21 05:49:00,,,,,,,
,,,,", {",,,mostly86-c849-4fc0-ac68-923c138688ca,KnowledgeDomain:Culture,,,,,,,Yoruba,,2024-02-25 17:55:00,,,,,,,
,,,,G,,,mostlyf1-0321-405c-9afa-ee7f4c3d0a7f,KnowledgeDomain:Culture,,,,,,,Oromo,,2025-01-18 01:05:00,,,,,,,
,,,,W_embedding,,,mostly4b-dde5-4d1e-8588-73d6a9cc6c26,KnowledgeDomain:Culture,,,,,,,Yoruba,,2025-01-28 13:50:00,,,,,,,
,,,,historical,,,mostly0c-c9b1-4954-b4ec-8bd599bdd811,KnowledgeDomain:Culture,,,,,,,Amharic,,2024-09-12 09:26:00,,,,,,,
,,,,D.,,,mostly40-c708-4a30-849b-515aee8ef191,KnowledgeDomain:Culture,,,,,,,Igbo,,2024-11-09 07:33:00,,,,,,,
,,,,To.,,,mostly8c-bd2f-4490-80f8-f47e0e65dee3,KnowledgeDomain:Culture,,,,,,,Hausa,,2024-06-05 18:25:00,,,,,,,
,,,,description,,,mostly57-fae2-4856-b33f-a97f77d53f19,KnowledgeDomain:Culture,,,,,,,Swahili,,2024-04-30 09:32:00,,,,,,,
,,,,neural_: ,,,mostlyeb-6e99-4c73-ba69-24a40b2b3c03,KnowledgeDomain:Culture,,,,,,,Amharic,,2024-02-03 04:43:00,,,,,,,
,,,,wisdom{,,,mostly99-7a12-4f17-8ea7-8a152d4a682f,KnowledgeDomain:Culture,,,,,,,Swahili,,2024-04-17 22:26:00,,,,,,,
,,,,symbolic,,,mostly7d-65fd-45f1-9c69-06bf17228dea,KnowledgeDomain:Culture,,,,,,,Swahili,,2024-04-26 19:36:00,,,,,,,
,,,,B_relevance,,,mostly60-1d49-48fe-a9e5-cbebd0cabd9f,KnowledgeDomain:Culture,,,,,,,Swahili,,2024-03-25 05:00:00,,,,,,,
,,,,} {,,,mostly11-35a7-4981-910d-70594e4330ed,KnowledgeDomain:Culture,,,,,,,Oromo,,2025-04-25 17:38:00,,,,,,,
,,,, ,,,mostly68-45b6-4e6a-9566-b0167eaf99c6,KnowledgeDomain:Culture,,,,,,,Yoruba,,2025-04-11 23:49:00,,,,,,,
,,,,: ,,,mostlycc-5a12-4a79-a06e-89292186ba6b,KnowledgeDomain:Culture,,,,,,,Igbo,,2024-03-15 07:15:00,,,,,,,
,,,,wisdomord,,,mostly2f-15b3-4704-96fa-e9ccf1a278a7,KnowledgeDomain:Culture,,,,,,,Shona,,2025-04-18 18:23:00,,,,,,,
,,,,", {",,,mostlyab-1b37-4afb-8308-044380d2cddb,KnowledgeDomain:Culture,,,,,,,Swahili,,2025-08-07 07:24:00,,,,,,,
,,,,meaning_at_or,,,mostly21-4f97-49fa-9576-bda771942ab6,KnowledgeDomain:Culture,,,,,,,Igbo,,2025-08-11 20:42:00,,,,,,,
,,,,"Amharic0.107,0.908",,,mostly7e-2cc3-41b5-beba-dfb1151cd89b,KnowledgeDomain:Culture,,,,,,,Amharic,,2025-09-20 19:39:00,,,,,,,
,,,,G,,,mostly22-3ee1-49d3-9c61-8a272dfaaa95,KnowledgeDomain:Culture,,,,,,,Hausa,,2024-08-27 01:20:00,,,,,,,
,,,,description,,,mostly3c-f646-4d14-8283-6c18ce881376,KnowledgeDomain:Culture,,,,,,,Shona,,2024-01-28 22:31:00,,,,,,,
,,,,primary_method,,,mostly83-e2bb-458a-beee-8efb43611f21,KnowledgeDomain:Culture,,,,,,,Oromo,,2024-04-06 20:02:00,,,,,,,
,,,,", ",,,mostly3c-cce4-490e-90cf-0754b1c9ea1c,KnowledgeDomain:Culture,,,,,,,Igbo,,2024-01-02 14:09:00,,,,,,,
,,,,C{,,,mostly72-1fcb-45f2-bc4f-b358ceaad705,KnowledgeDomain:Culture,,,,,,,Zulu,,2025-04-04 04:38:00,,,,,,,
,,,,region,,,mostlya8-944e-4649-8fdd-aef5fd3b64c9,KnowledgeDomain:Culture,,,,,,,Amharic,,2024-07-13 01:40:00,,,,,,,
,,,,: ,,,mostly07-085b-4893-bc9b-bb28fdaab22e,KnowledgeDomain:Culture,,,,,,,Hausa,,2025-05-30 15:12:00,,,,,,,
,,,,,,,mostly1e-1dc3-457b-9df5-9004a9b12a35,KnowledgeDomain:Culture,,,,,,,Igbo,,2024-03-23 07:02:00,,,,,,,
,,,,recorded_ ,,,mostly9c-8847-4a38-ae1f-b3f3b4b1a3e2,KnowledgeDomain:Culture,,,,,,,Igbo,,2024-01-11 23:57:00,,,,,,,
,,,,recorded ,,,mostly68-6f44-4f3a-b850-d980d4b472c6,KnowledgeDomain:Culture,,,,,,,Amharic,,2024-05-25 04:51:00,,,,,,,
,,,,region,,,mostly49-4238-433f-abd7-f0e2ad23bedc,KnowledgeDomain:Culture,,,,,,,Amharic,,2025-09-05 15:37:00,,,,,,,
,,,,description,,,mostly45-0320-4877-b3ad-c7a4b2facd54,KnowledgeDomain:Culture,,,,,,,Hausa,,2024-10-25 18:32:00,,,,,,,
,,,,In_representation,,,mostly21-2b62-4913-99b5-94157200628a,KnowledgeDomain:Culture,,,,,,,Swahili,,2025-01-26 10:23:00,,,,,,,
,,,,modern_purpose,,,mostly56-23f5-4862-b2aa-6ec737c41855,KnowledgeDomain:Culture,,,,,,,Igbo,,2024-04-29 13:17:00,,,,,,,
,,,,W,,,mostly1d-4f97-4503-879c-cfb7bb2e0df4,KnowledgeDomain:Culture,,,,,,,Yoruba,,2024-07-28 16:02:00,,,,,,,
,,,,"-01 and7,-0.78-1.784,-11.28,0,-1-130.",,,mostly2b-5eb8-43e7-8b14-e03db2254832,KnowledgeDomain:Culture,,,,,,,Swahili,,2024-08-10 03:32:00,,,,,,,
,,,,S,,,mostlyf3-8f40-481f-9b46-92e4266b2ff5,KnowledgeDomain:Culture,,,,,,,Yoruba,,2024-01-31 20:14:00,,,,,,,
,,,,primary_language,,,mostlya8-60e0-4392-9e51-2a16737ed55d,KnowledgeDomain:Culture,,,,,,,Hausa,,2024-04-23 14:25:00,,,,,,,
,,,,", ",,,mostly82-a55c-4676-b2cf-07ceab768210,KnowledgeDomain:Culture,,,,,,,Hausa,,2025-06-01 14:39:00,,,,,,,
,,,,wisdom,,,mostly6b-c2ca-4545-96ef-503c5e37e527,KnowledgeDomain:Culture,,,,,,,Amharic,,2024-01-13 07:35:00,,,,,,,
,,,,,,,mostly06-fda6-4482-83a5-741f67ea1847,KnowledgeDomain:Culture,,,,,,,Swahili,,2024-03-29 23:25:00,,,,,,,
,,,,modern_relevance,,,mostly2b-0b08-4a0a-b07d-3c063d7028a7,KnowledgeDomain:Culture,,,,,,,Shona,,2025-06-28 18:06:00,,,,,,,
,,,,: Yoruba,,,mostlycb-af7e-4485-923b-47bd03286c65,KnowledgeDomain:Culture,,,,,,,Swahili,,2025-09-20 19:39:00,,,,,,,
,,,,description and and,,,mostlya7-43ce-4b5b-918d-79ae3801b122,KnowledgeDomain:Culture,,,,,,,Shona,,2025-02-18 22:24:00,,,,,,,
,,,,recorded_at,,,mostlye2-8428-4406-8ea9-95fd3976b8c1,KnowledgeDomain:Culture,,,,,,,Zulu,,2025-05-13 09:42:00,,,,,,,
,,,,,,,mostly48-bf42-4631-978a-e251389f01ea,KnowledgeDomain:Culture,,,,,,,Yoruba,,2024-09-08 17:37:00,,,,,,,
,,,,Win,,,mostly92-5e15-4a94-a6fc-45de553da2a7,KnowledgeDomain:Culture,,,,,,,Hausa,,2025-03-20 08:22:00,,,,,,,
,,,,recorded_relevance,,,mostlyd0-e179-4ada-b04b-fc37e2ca94d4,KnowledgeDomain:Culture,,,,,,,Yoruba,,2025-01-05 03:00:00,,,,,,,
,,,,meaning_purpose,,,mostly26-e8cf-490c-b743-e8cca31314f6,KnowledgeDomain:Culture,,,,,,,Swahili,,2024-04-23 00:28:00,,,,,,,
,,,,"Crnp witherm ineuity,, andes to re, ",,,mostlye3-cdf4-40dc-9a30-bf96091db024,KnowledgeDomain:Culture,,,,,,,Hausa,,2024-02-16 03:08:00,,,,,,,
,,,,"Igbo_,or_element",,,mostly37-16b9-4541-bcc3-f5c0939a2ef2,KnowledgeDomain:Culture,,,,,,,Zulu,,2025-04-18 18:31:00,,,,,,,
,,,,P,,,mostly8e-fdc3-4814-8d18-688af8b99e51,KnowledgeDomain:Culture,,,,,,,Oromo,,2025-06-02 16:57:00,,,,,,,
,,,,{,,,mostly39-ff7b-484d-a2ce-44c20dbe53b8,KnowledgeDomain:Culture,,,,,,,Amharic,,2025-05-06 09:39:00,,,,,,,
,,,,wisdom,,,mostly93-efdf-44ea-895f-dc93f1c16ba4,KnowledgeDomain:Culture,,,,,,,Swahili,,2024-08-09 04:51:00,,,,,,,
,,,,cultural_representation,,,mostlyde-a45a-44c4-9e56-c9c746e84f79,KnowledgeDomain:Culture,,,,,,,Shona,,2024-08-27 04:43:00,,,,,,,
,,,,region,,,mostly72-f776-4d9c-ae5c-55885e95f17f,KnowledgeDomain:Culture,,,,,,,Igbo,,2024-10-30 05:25:00,,,,,,,
,,,,description,,,mostly1e-ed1c-483f-9261-baf8bef31edb,KnowledgeDomain:Culture,,,,,,,Hausa,,2025-09-11 12:23:00,,,,,,,
,,,,transmission_purpose,,,mostly94-0c7d-4910-9f94-ebefe7db7ac4,KnowledgeDomain:Culture,,,,,,,Igbo,,2025-05-20 22:25:00,,,,,,,
,,,,,,,mostlyc6-6d3c-4adf-93c1-6bb49fdee969,KnowledgeDomain:Culture,,,,,,,Oromo,,2025-01-14 01:28:00,,,,,,,
,,,,neural_-2-0.,,,mostly0c-d13e-4694-937a-6d45e8b31592,KnowledgeDomain:Culture,,,,,,,Zulu,,2024-02-15 01:28:00,,,,,,,
,,,,neural_representation: ,,,mostly3b-6e3a-47a9-939d-57922c463cdc,KnowledgeDomain:Culture,,,,,,,Amharic,,2024-06-11 22:42:00,,,,,,,
,,,,meaning,,,mostlyb4-28cf-40cc-af1b-c0da4dd13b5c,KnowledgeDomain:Culture,,,,,,,Amharic,,2025-09-02 00:19:00,,,,,,,
,,,,", ",,,mostly54-df18-483a-833e-2c6078e6a87a,KnowledgeDomain:Culture,,,,,,,Hausa,,2024-08-23 15:45:00,,,,,,,
,,,,Me.,,,mostly56-7d8f-4fdb-8c31-cba832e956e0,KnowledgeDomain:Culture,,,,,,,Igbo,,2025-03-12 00:37:00,,,,,,,
,,,,: ,,,mostly9c-384b-43e9-9f85-f79cf47b84df,KnowledgeDomain:Culture,,,,,,,Oromo,,2024-07-11 20:31:00,,,,,,,
,,,,,,,mostly56-1d8e-4062-b818-853b8385fa25,KnowledgeDomain:Culture,,,,,,,Yoruba,,2024-10-02 05:24:00,,,,,,,
,,,,neural_embedding,,,mostly8c-6c91-46e0-a119-9a312063f64c,KnowledgeDomain:Culture,,,,,,,Yoruba,,2025-09-20 19:39:00,,,,,,,
,,,,-.,,,mostly3a-5176-4bc0-a3ef-eed4854276ed,KnowledgeDomain:Culture,,,,,,,Amharic,,2025-07-23 07:36:00,,,,,,,
,,,,In and s cultural.{,,,mostly01-18f7-4cbf-9b80-bcf197be0a0a,KnowledgeDomain:Culture,,,,,,,Amharic,,2024-01-26 13:46:00,,,,,,,
,,,,"To, ",,,mostly7f-70dc-446b-ad9d-9f61c3588152,KnowledgeDomain:Culture,,,,,,,Igbo,,2024-02-25 03:37:00,,,,,,,
,,,,_transmission,,,mostlyf1-25d3-444a-9204-e5ec7be3e384,KnowledgeDomain:Culture,,,,,,,Oromo,,2024-02-16 06:16:00,,,,,,,
,,,,"meaningo, ",,,mostlyd4-ec57-4a11-9e44-c2f7a762638d,KnowledgeDomain:Culture,,,,,,,Oromo,,2025-01-10 04:57:00,,,,,,,
,,,,description,,,mostly3f-d080-4dfe-85c3-7ccdd2d87c21,KnowledgeDomain:Culture,,,,,,,Yoruba,,2024-07-25 18:48:00,,,,,,,
,,,,historical_context,,,mostlyb8-7a7c-462c-958a-2a0cc151c7a0,KnowledgeDomain:Culture,,,,,,,Yoruba,,2025-09-20 19:39:00,,,,,,,
,,,,cultural_encoded,,,mostlydd-39ee-4f1d-b77c-4aacd1e41f58,KnowledgeDomain:Culture,,,,,,,Oromo,,2025-08-08 02:56:00,,,,,,,
,,,,neural_relevanceembedding,,,mostlybb-2bd3-4a3f-a294-57c3421625f6,KnowledgeDomain:Culture,,,,,,,Zulu,,2024-03-15 09:50:00,,,,,,,
,,,,M_relevance,,,mostly47-9e96-4e7e-b64b-d70680ca9f96,KnowledgeDomain:Culture,,,,,,,Swahili,,2024-09-08 07:25:00,,,,,,,
,,,,symbolic ,,,mostly8e-2cfa-4404-bf04-bb04297dcb8a,KnowledgeDomain:Culture,,,,,,,Igbo,,2025-07-10 17:59:00,,,,,,,
,,,,"-15.6,-1000.38216,006.67,-31,217040.",,,mostly35-e0bb-474e-8b60-0f3d3e75926a,KnowledgeDomain:Culture,,,,,,,Swahili,,2025-09-20 19:39:00,,,,,,,
