description,id,labels,location,primary_language,recorded_at,symbolic_logic
coastal,mostly88-20fb-4de5-bd61-181d520b37b3,KnowledgeDomain:RealLife,"A, ",Zulu,2025-09-17 18:02:00,", "
Mwa,mostlya4-3d5f-4c7e-954a-df91a1d0effc,KnowledgeDomain:RealLife,solution_at,Zulu,2025-01-04 02:30:00,: 
"2025wa8T, ",mostly4b-09a1-42c5-95b9-b7d33fdbdad1,KnowledgeDomain:RealLife,: ,Zulu,2024-07-12 17:22:00,: {
: ,mostly7b-4a3d-477d-b46b-c3d02b98b999,KnowledgeDomain:RealLife,", ",Amharic,2024-06-08 02:25:00,resources_insight
primary_faced,mostlyfc-e7d6-4e3e-b9a4-cd7a87a150fa,KnowledgeDomain:RealLife,", ",Shona,2025-07-11 06:21:00,: 
environment ,mostly22-79fb-496b-ac96-c0ae2411a0e8,KnowledgeDomain:RealLife,2024at.,Yoruba,2025-06-10 01:52:00,:
Wao.,mostly27-1142-4de6-94f3-c7b7c7394813,KnowledgeDomain:RealLife,finance,Amharic,2024-08-24 06:53:00,solution_
"solution_., ",mostly88-04df-42b9-abb5-bcbfbcc5b4bf,KnowledgeDomain:RealLife,primary_,Igbo,2025-07-08 01:44:00,"transferable-language ukoli na kusaba ya uwa wa,1a."
:,mostlyae-e5a0-46be-93a5-bb6c3bcc2530,KnowledgeDomain:RealLife,: ,Igbo,2024-07-22 13:14:00,location
recorded_embedding,mostlyc2-5012-4a4b-a985-c56c15cf97d5,KnowledgeDomain:RealLife,primarychallenge_life,Igbo,2025-06-24 20:27:00,real {
solution_,mostlyfe-0569-4aa1-b33f-fe1d20fbd5f8,KnowledgeDomain:RealLife,: ,Shona,2024-05-21 11:52:00,: 
,mostly04-2dbb-4129-9b12-45820380d48e,KnowledgeDomain:RealLife,resources_logic,Igbo,2025-03-02 11:45:00,outcome{
transferablei na ya ku i kuri,mostlyd7-3ac1-49ee-947d-b789766cd2f4,KnowledgeDomain:RealLife,K ,Swahili,2025-01-13 15:07:00,: 
"}, ",mostlyc4-939d-4fc1-8612-dc3994b8b129,KnowledgeDomain:RealLife,Mi.,Igbo,2025-02-24 10:04:00,recorded_life
challenge_at,mostly87-0e12-4aed-952e-d6e1a1ac269f,KnowledgeDomain:RealLife,}2025_logic{,Zulu,2024-07-03 19:11:00,"-1.7,-0860.41.2315-0.6,1.197,-11."
Ku,mostly29-5e45-44d0-9a57-f4a4cef5ed13,KnowledgeDomain:RealLife,outcome_language,Amharic,2024-10-10 07:07:00,
 ,mostlyaa-9974-4f3a-ad87-8ba2f5147081,KnowledgeDomain:RealLife,symbolic_at,Igbo,2025-02-04 11:30:00,", "
primary_life,mostlyf4-5014-4e23-b967-2bbcf5538087,KnowledgeDomain:RealLife,M:,Amharic,2024-07-30 11:32:00,scenariosetting
"Ma-0.4,0.53,-0204.009,-1.1349071, ",mostly28-d6ff-4163-9486-b2117ec458cd,KnowledgeDomain:RealLife,Ifapplied,Yoruba,2024-01-16 02:17:00,scenario_
recorded_at,mostly12-5577-425a-95f6-2a7e206566b8,KnowledgeDomain:RealLife,neural_embedding,Shona,2025-04-27 20:37:00,setting
: ,mostly0c-999e-4d80-8cb0-9b81f3f1aaa4,KnowledgeDomain:RealLife, ,Zulu,2024-06-22 10:22:00,solution_logic
If ,mostly01-c54e-46f9-9776-1005867a0019,KnowledgeDomain:RealLife,: ,Yoruba,2025-05-11 04:57:00,neural
: ,mostly65-5719-4847-a2f0-b45acb7464e2,KnowledgeDomain:RealLife,solution__at,Igbo,2025-03-29 18:39:00,"Iembeddingalirila maun eka ya, "
D,mostly93-429b-48a0-a509-ffa3fd052322,KnowledgeDomain:RealLife,U na,Oromo,2025-09-19 04:14:00,M 
solution_life,mostlyae-c1b0-4416-adbc-f09b4dd675f2,KnowledgeDomain:RealLife,healthcare,Amharic,2025-01-18 06:38:00,transferable_logic{
transferable_insight,mostly47-1798-4bcb-9d4b-8889b1038276,KnowledgeDomain:RealLife,S,Amharic,2025-05-13 22:51:00,urban_logic
setting,mostlya9-a955-4aec-bfa1-78e1ff395dfc,KnowledgeDomain:RealLife,_language{,Hausa,2025-07-04 21:26:00,resources__at
environmentaun za ,mostly86-1b83-4380-893c-72b23ed4996c,KnowledgeDomain:RealLife,B,Zulu,2025-07-29 17:24:00,"S, "
resources_applied,mostlyb8-4347-4a82-b305-8197d6dfecc2,KnowledgeDomain:RealLife,", ",Shona,2024-12-17 12:30:00,If0.
primary_logic,mostly98-1da5-4a97-a7a5-e354232d0d35,KnowledgeDomain:RealLife,: ,Hausa,2024-10-09 12:41:00,0.
}Ila,mostly0c-5243-4420-a27f-751fa2acc620,KnowledgeDomain:RealLife,resources_faced,Igbo,2024-02-22 23:36:00,: 
challenge_insight,mostly50-c61f-486b-8b55-a258fc9701c4,KnowledgeDomain:RealLife,scenario_domain,Swahili,2025-06-26 23:27:00,U.
"2024--0.705,0204 ya.117-09T0.54- ya0.0.83-190 ",mostly4d-42d5-4b95-bb36-c693b27ec996,KnowledgeDomain:RealLife,} ,Hausa,2024-07-05 02:43:00,}faced
", ",mostly51-8b67-405c-8d62-b8a461fe5df9,KnowledgeDomain:RealLife,challenge_at,Igbo,2024-02-01 16:53:00,", {"
I,mostly44-07d6-4777-8c3c-d787b0d3183f,KnowledgeDomain:RealLife,: ,Igbo,2025-05-19 13:00:00,"Ku, "
recorded.,mostly32-c1db-421b-96ae-80eaa5693139,KnowledgeDomain:RealLife,,Swahili,2025-06-13 14:20:00,
solution_domain,mostly77-daf3-461d-9c2c-6513aafdffea,KnowledgeDomain:RealLife,If kuk ku na m mak kwa kwati ya warzimao na,Oromo,2024-09-25 05:00:00,environment: 
: ,mostlyfd-bdcc-4230-9f03-7d1c2d72d953,KnowledgeDomain:RealLife,recorded_at,Yoruba,2025-09-26 02:57:00,"challenge ya ma, ku: "
U_at,mostly1e-e7aa-4b86-845c-a24df05d2ea4,KnowledgeDomain:RealLife,2025_at,Igbo,2025-09-16 19:15:00,location
,mostly14-8461-4289-9ba1-69db1e38b3c2,KnowledgeDomain:RealLife,resources_faced ,Amharic,2025-02-06 02:35:00,primary_insight
: ,mostlyde-700c-455a-be4c-d4aa72d185e9,KnowledgeDomain:RealLife,settingfaced,Zulu,2024-02-14 09:25:00,primary_domain
description,mostly8d-b427-42d5-b48a-29562b43721f,KnowledgeDomain:RealLife,symbolic_logic,Yoruba,2024-05-11 16:22:00,: 
outcome,mostly32-ce87-483c-b8a9-708bba0c8772,KnowledgeDomain:RealLife,"-00.049,0.09, ",Shona,2024-11-17 01:18:00,S_hiused wa m ya.
"20248-1-0.68080414,, ya1.76,0.",mostly0f-6e3c-43b2-bfbf-869b711056e2,KnowledgeDomain:RealLife,neurallife,Swahili,2025-08-27 13:53:00,"Ma,- "
", ",mostly98-2955-4727-a85c-1637051bbb78,KnowledgeDomain:RealLife,transferable_embedding: ,Amharic,2024-03-22 01:14:00,If 
M,mostly3e-9bc8-44ec-ad98-30555396e292,KnowledgeDomain:RealLife,", ",Igbo,2025-01-03 10:32:00,symbolic_realused
neural_logic,mostly1f-73de-4699-82f9-fb4512943e30,KnowledgeDomain:RealLife,resources_domain,Shona,2024-06-21 08:53:00,setting
transferableinsight.,mostlyaf-1685-4385-83dd-bcdc1feac34f,KnowledgeDomain:RealLife,} ,Zulu,2025-05-21 01:18:00,", "
description,mostlyf6-e09c-49d8-9a26-d76992493519,KnowledgeDomain:RealLife,"resources-05-0.-0.17149.37,,-10.115, a",Amharic,2025-07-08 00:27:00,", "
"real-00.3,201,.,112,",mostly74-7d78-435e-9b7e-8dd13efc4660,KnowledgeDomain:RealLife,M_embedding,Oromo,2024-07-13 03:31:00,
"Zulu-1.089,-0.46412,-0.5.46,-0 r",mostlyc3-74fd-4643-8b45-fca02babde7e,KnowledgeDomain:RealLife,A,Igbo,2024-02-26 07:30:00,", "
primary_: ,mostly6c-2b5e-4122-90ad-b3263514225a,KnowledgeDomain:RealLife,", ",Zulu,2025-02-10 20:53:00,scenario_embedding
", ",mostlye0-73bf-461e-9a7a-a16f506bf4e6,KnowledgeDomain:RealLife,recorded_applied,Oromo,2024-08-09 08:30:00,outcome
,mostlyd8-a80a-4c7e-b9a2-34a0e4caa33a,KnowledgeDomain:RealLife,",0a.,-.017 wa8,-0.0T111-:-0.54-1226.186,1.3,0..195820.030,0.4,-0.0128-,0 za0.17918",Hausa,2025-01-08 17:04:00,outcome
location,mostly24-8748-42ea-a790-c63a0445a41b,KnowledgeDomain:RealLife,I_logic,Igbo,2024-12-10 16:16:00,2025 waa ya vya naka ya.
challenge_solution,mostlyd7-f3e9-4f43-8a2d-a250e134d4e6,KnowledgeDomain:RealLife,: ,Hausa,2024-11-08 07:09:00,description
scenario_language,mostlyac-5d76-4b65-b9bf-e9854dcfe41f,KnowledgeDomain:RealLife,", ",Igbo,2025-09-08 07:04:00,resources_domain
resources_life,mostlyf6-9707-49b6-afbb-cf0a53edfeaf,KnowledgeDomain:RealLife,,Zulu,2024-05-05 01:25:00,recordedsetting
",used, ",mostlyce-b863-40e3-9b4f-67dd1352688c,KnowledgeDomain:RealLife,A us.,Oromo,2025-07-13 21:43:00,B
urban,mostlyfa-a5cc-4a9c-89af-0c32ce4220ea,KnowledgeDomain:RealLife,"U_life, ",Yoruba,2025-08-04 19:01:00,primary:00_language
primary_T,mostly91-f597-4632-8211-d250154ff12c,KnowledgeDomain:RealLife,", ",Oromo,2025-03-21 20:46:00,outcome
"2024, ",mostly36-41a1-4610-983f-50a20c5f9647,KnowledgeDomain:RealLife,U,Hausa,2024-07-01 06:17:00,
environment,mostlye0-0355-4dbd-9841-83e3a6bd60d2,KnowledgeDomain:RealLife, ,Oromo,2024-07-12 11:10:00,: {
2025u.,mostlya1-fbae-4265-9b6a-e65d5317d351,KnowledgeDomain:RealLife,:_life,Shona,2024-06-18 14:35:00,If_applied
:insight,mostlyb8-df04-4aa3-a03a-85c9351001d9,KnowledgeDomain:RealLife,2025a waba,Swahili,2024-09-18 05:27:00,K.
outcomeliapplied,mostly35-d365-42f2-bcf6-e53a97080b5d,KnowledgeDomain:RealLife,: ,Oromo,2024-05-28 22:27:00,"A-,-1.7649,-2.0."
"urban, ",mostly09-1894-45ed-9b86-1dc572777187,KnowledgeDomain:RealLife,,Hausa,2024-05-02 04:57:00,}
"healthcare wa yae, wati ku kis kwasioanta kwa, wasiki n-",mostly23-30a3-42f3-a2bd-3d30e38a2d8a,KnowledgeDomain:RealLife,solution_ ,Zulu,2025-09-13 21:31:00,description
",",mostly51-de4d-441c-ac89-ff4264ae909b,KnowledgeDomain:RealLife,"real, ",Amharic,2025-07-09 20:07:00,setting_{
location_: ,mostlyc9-18c9-4a36-9a91-db75df89a4f6,KnowledgeDomain:RealLife,", ",Zulu,2024-10-17 21:30:00,"challenge-00.0,0.00"
: ,mostly54-d95e-4aa0-8803-00e8feecf79b,KnowledgeDomain:RealLife,2024_d,Swahili,2024-02-11 08:12:00,recorded
urban,mostlyc8-a42f-49c2-a875-3d8121773c76,KnowledgeDomain:RealLife,}},Hausa,2024-08-08 14:18:00,: 
", ",mostlyd0-2f42-4523-bd9e-2791b2f131b2,KnowledgeDomain:RealLife,,Igbo,2025-05-25 04:22:00,recorded_
"If1.4,1,-1.7:,0.1,01.0756,0.071,.021,0 a, ",mostly66-50fe-4f56-a32c-3f97032142e4,KnowledgeDomain:RealLife,neural_applied,Oromo,2025-08-20 23:43:00,
If,mostlyc3-0525-4962-a35d-e73cd982d0a3,KnowledgeDomain:RealLife, ,Hausa,2024-06-20 12:36:00,
scenario_i,mostly70-811c-49d8-9103-b0060aba5f32,KnowledgeDomain:RealLife,:00,Oromo,2024-04-21 01:43:00,finance
:00,mostly41-102a-474e-a36b-c0def6348f71,KnowledgeDomain:RealLife,urban,Oromo,2024-07-21 07:31:00,A_domain
symbolic_life,mostlyb7-0407-4d26-96cf-b513182eca02,KnowledgeDomain:RealLife,", ",Oromo,2025-04-10 08:56:00,ruralu
: ,mostly74-580e-43f5-8431-583a01346599,KnowledgeDomain:RealLife,", ",Yoruba,2024-03-20 07:48:00,real_language
M,mostlyf6-5ebc-4e46-b726-af64514fe699,KnowledgeDomain:RealLife,outcome,Zulu,2024-05-05 10:47:00,Ikiwa
: ,mostlya6-ed38-4100-b7c2-f43d9cc284d4,KnowledgeDomain:RealLife,B-0.,Zulu,2025-02-18 09:32:00,symbolic_ mahirio
2025u-.T50018.18-04 ya}la00{0.,mostly00-0b4d-4850-9ed6-4f4604c38647,KnowledgeDomain:RealLife,"K ya ya u m reli na  u,trig",Zulu,2024-06-20 03:51:00,", "
2025 ,mostlye8-1e36-4436-bae2-47377c9b422e,KnowledgeDomain:RealLife,urban,Amharic,2024-09-04 20:11:00,setting
2024embedding,mostly89-0860-46ed-b2c5-94e530f59cd3,KnowledgeDomain:RealLife,} {,Shona,2025-08-11 05:29:00,setting_faced
,mostlydf-b199-4a8d-b155-fb9ff9d632d0,KnowledgeDomain:RealLife,neuralsetting vyale,Igbo,2025-01-01 22:11:00,
description,mostly29-3562-4094-8cc1-f8f3c10e95e4,KnowledgeDomain:RealLife,setting,Yoruba,2025-07-12 11:57:00,"transferable_life: ya, "
} {,mostly61-b7f2-4bb1-958c-54a8c4c82064,KnowledgeDomain:RealLife,solution_domain,Shona,2025-07-22 02:16:00,", "
description,mostlyb9-4b23-4fc2-bff0-430827b7b455,KnowledgeDomain:RealLife,neural: ,Shona,2025-02-15 04:27:00,urban
"Mtes,, ",mostly5c-ebee-4149-9a20-74ca3dc96189,KnowledgeDomain:RealLife,primary_life,Shona,2024-07-25 05:48:00,symbolic
D_applied,mostly51-4a3f-4176-843f-675a37319d99,KnowledgeDomain:RealLife,D,Oromo,2024-09-05 23:22:00,primary_language 
neural_domain,mostly2c-0685-4c83-8213-c41329794f39,KnowledgeDomain:RealLife,symbolic_,Oromo,2025-01-26 05:42:00,Maku
S ,mostly1e-09d0-4a61-a5f0-54b2ae60354f,KnowledgeDomain:RealLife,symbolic_domain,Zulu,2025-01-08 02:07:00,transferable_life
"2025,ka.190,0.7328,0.,1.2,1.--0..37,0.9170,0.17,-1,1.812724,05.",mostlya1-e197-47c3-bc27-7cae26f995a5,KnowledgeDomain:RealLife,A,Amharic,2024-07-05 04:54:00,Mi kur
: ,mostlyb4-278d-4ee8-9ea8-13251f9b5e9e,KnowledgeDomain:RealLife,"primary, ",Zulu,2025-08-05 19:53:00,description
transferable_language,mostly7d-74fc-4a46-962f-a3e8a3899b46,KnowledgeDomain:RealLife,symbolic_logic,Yoruba,2025-09-26 02:57:00,:
"D1Tala kuarisig,wa u",mostlyd4-920b-4463-947d-d4254de0690f,KnowledgeDomain:RealLife,description,Yoruba,2025-06-13 11:37:00,challenge_
solution_,mostly67-3f8f-498c-af17-83d29e4ee3e2,KnowledgeDomain:RealLife,Solis wa wa,Shona,2025-07-28 21:43:00,B: { ya
: ,mostly9b-13bc-43c3-8bc1-b527ca495b6a,KnowledgeDomain:RealLife,outcome a,Amharic,2025-03-23 16:16:00,_faced
: ,mostly19-1d13-41e0-9448-cf2d793ae772,KnowledgeDomain:RealLife,", ",Shona,2024-09-17 16:05:00,
neural_applied,mostly96-dc55-48d8-8e9e-101180edd780,KnowledgeDomain:RealLife,outcomet,Shona,2024-06-01 23:42:00, 
,mostlybb-6608-45af-9786-e21aa94387c7,KnowledgeDomain:RealLife,: ,Swahili,2024-06-04 17:57:00,location
: ,mostly24-c931-442c-a1d7-fe5b46c0617f,KnowledgeDomain:RealLife,", ",Shona,2025-07-06 14:13:00,description
A,mostly1e-1a41-49cb-be50-d5f7be762d8b,KnowledgeDomain:RealLife,urban,Yoruba,2025-08-27 08:21:00,Kat_ 
financeli ,mostly38-5624-4392-b1d6-2171758e9963,KnowledgeDomain:RealLife,: ,Shona,2025-09-03 05:35:00,", "
Igbo ,mostlyac-0fc8-460d-8a3d-fce740fbb630,KnowledgeDomain:RealLife,outcome_real,Zulu,2024-12-25 02:14:00,Min
Wa,mostlyde-2493-4b22-b4d3-09d3c0e1479a,KnowledgeDomain:RealLife,transferabledescription,Oromo,2025-09-26 02:57:00,real_domain
: ,mostlyb7-a0d3-43e9-a883-aa73035417fa,KnowledgeDomain:RealLife,transferable_applied,Amharic,2025-05-08 23:38:00,"urban,}"
: ,mostly82-37fe-425e-a444-1648d1f2a0b4,KnowledgeDomain:RealLife,_languagelife,Oromo,2025-01-12 05:29:00,location
",outcome",mostly5a-5950-4e71-b5ec-b25f972f83ae,KnowledgeDomain:RealLife,primary_logic,Oromo,2025-09-26 02:57:00,transferableig_e-ili
"challengeI,wa.",mostly98-34e8-46d8-88d3-e4639616502a,KnowledgeDomain:RealLife,"U, ",Swahili,2024-12-24 15:37:00,primary_ {
Ifo ya m wa.,mostly02-7be4-4e34-a0fc-2fdf8a22919d,KnowledgeDomain:RealLife,_domain{,Shona,2025-05-10 02:04:00,
real_embedding,mostlyf7-9e62-4514-ac8d-4f737a449c6a,KnowledgeDomain:RealLife,environment-: ,Shona,2024-08-09 00:43:00,: 
finance,mostlye6-b3ae-423b-8c18-6d7cad91dad4,KnowledgeDomain:RealLife,primary_solution,Zulu,2024-06-19 18:37:00,location
}},mostlyed-8c85-4730-88e3-beda82238627,KnowledgeDomain:RealLife,scenario_logic,Zulu,2025-07-04 21:43:00,recorded_life
", ",mostlyc3-8614-405a-99d1-ea171791fe49,KnowledgeDomain:RealLife,neural_life,Zulu,2024-01-30 06:30:00,_o ya_at
recorded_life,mostly29-9cb1-4b1d-a614-4c4479117c42,KnowledgeDomain:RealLife,M: ,Igbo,2024-03-03 04:29:00,: ya
solution_used,mostly86-f0c7-43d0-b1ae-59bbdac32e9c,KnowledgeDomain:RealLife,",.",Amharic,2024-11-01 16:52:00,: 
setting,mostlye4-380d-4e6f-923b-73b11fddea43,KnowledgeDomain:RealLife,setting,Oromo,2024-05-25 02:18:00,:
A,mostly11-1711-4620-afc1-4062553ccd00,KnowledgeDomain:RealLife,primary- ,Amharic,2024-01-24 09:55:00,: 
neural_life,mostly31-2dc8-411e-be49-feef8139c520,KnowledgeDomain:RealLife,recorded,Yoruba,2024-07-02 18:43:00,: 
I,mostly84-0b6c-44d5-80a7-7bddeddf1b58,KnowledgeDomain:RealLife,recorded_0wa,Shona,2025-07-11 00:41:00,U ya
M,mostly40-0f74-414b-8185-779e8e89f480,KnowledgeDomain:RealLife,recorded ,Amharic,2025-09-26 02:57:00,location
description,mostlyc2-0647-4030-8be3-b55816cba2f0,KnowledgeDomain:RealLife,Mi,Igbo,2025-08-06 19:42:00,description
: ,mostly6b-5a0c-4299-8649-5ba6c9f59e31,KnowledgeDomain:RealLife,Ukosefu_life ya,Igbo,2024-04-22 17:53:00,description
transferable__,mostly49-6a4a-4170-b349-a517e8eeb3fc,KnowledgeDomain:RealLife,U: ,Amharic,2025-05-04 17:15:00,I
transferable_used,mostly31-62ed-4192-bfa9-0937322fa1d5,KnowledgeDomain:RealLife,2025,Igbo,2025-01-26 06:50:00,", "
,mostly09-1508-4728-b076-e7868539d762,KnowledgeDomain:RealLife,primary_faced,Yoruba,2025-03-11 15:14:00,"A, "
",solution",mostly91-e420-4d21-8c8d-c9620e101660,KnowledgeDomain:RealLife,_used,Yoruba,2024-09-01 09:07:00,"setting ku,00"
outcome,mostlycb-9306-44e4-86df-38f73268137b,KnowledgeDomain:RealLife,"Mi,-0",Oromo,2025-09-26 02:57:00,setting
setting,mostly1e-9555-4a2b-9dfd-e15cf2e07484,KnowledgeDomain:RealLife,-0.,Shona,2025-04-19 06:18:00,recordedresources_life
} {{kfaced,mostly68-40e3-4c9f-80de-6789003d8739,KnowledgeDomain:RealLife,: ,Igbo,2025-06-12 06:37:00,solution_at
", ",mostlyea-105a-4b00-b205-13b106159971,KnowledgeDomain:RealLife,setting,Shona,2024-03-02 05:11:00,challenge_language
}.,mostly38-600d-41e6-ad8d-fe309c3a33c8,KnowledgeDomain:RealLife,", ",Igbo,2024-04-06 03:18:00,recorded
Mleimka,mostly74-efce-45e4-a117-ce47c44f571d,KnowledgeDomain:RealLife,:00,Igbo,2025-09-06 00:01:00,"-.3,"
2024_language,mostlya5-b9da-43ab-a5c1-d1c3822a3323,KnowledgeDomain:RealLife,Ifused,Zulu,2024-12-04 02:15:00,rural
resources_faced,mostly66-1a47-43bf-8bf9-f21cf8c2562d,KnowledgeDomain:RealLife,"--0.0580.T, Nigeria2002, ",Igbo,2025-01-10 11:15:00,", "
: ,mostly1f-83ad-4c3b-9e69-6ad852e94970,KnowledgeDomain:RealLife,"scenario, ",Oromo,2024-03-08 11:00:00,2025o.T05
scenario_domain,mostly8a-db90-47c7-94b7-bd32e8eadb2d,KnowledgeDomain:RealLife,_at,Shona,2024-07-24 15:30:00,"challengeI,  wa"
Uurbanaiatgri walaa,mostly74-fd36-4ce9-b3ee-f79616ff6973,KnowledgeDomain:RealLife,"}-08.05T.}, {",Shona,2024-01-12 11:18:00,transferable_applied
Ma na1ao,mostlyfa-d0eb-4685-a333-7bfa6fd9234d,KnowledgeDomain:RealLife,recorded ,Amharic,2025-04-16 10:32:00,description
"U-,.7,0.3622,0-0.24:003,-,0.54-0.545,1.5.6,-1.079.3,-0427 ,0.58,0.97,-3.",mostly51-34b0-42e4-a962-69f72c609dfb,KnowledgeDomain:RealLife,solution_logic,Swahili,2024-04-19 10:58:00,
",-9T21:-0..5080.7,-T1,0.7271.81456,0.30.7, wa-0.806285,-0.02 ",mostlyd5-978b-4eff-82a0-da147bed18cc,KnowledgeDomain:RealLife,challenge_,Zulu,2025-09-26 02:57:00,: 
resources_appliedn. ,mostly1b-50e0-4b8e-8454-6ef148fbda05,KnowledgeDomain:RealLife,U ya na zas kudi yali a yata ur,Amharic,2025-02-08 05:08:00,setting
M,mostlybd-8367-4117-bc4a-1c66161bd29b,KnowledgeDomain:RealLife,Asha,Shona,2025-07-19 07:29:00,M
", ",mostlyb2-06ad-4509-a94d-0ae25dc069ea,KnowledgeDomain:RealLife,resources_used,Shona,2024-04-17 16:45:00,", "
challenge_at,mostlyc2-5b45-49de-8d0c-3dfeb357cfba,KnowledgeDomain:RealLife,"-0.1.405,-0.2678,-0,-2953,..214,1.,04.1726, u32,,0.,",Oromo,2025-04-06 23:43:00,: 
neural_insight,mostly4b-fca9-4565-ba42-47ad628aa697,KnowledgeDomain:RealLife,: ,Igbo,2024-06-08 16:33:00,
M_insight,mostly41-a9a6-4e70-ba4d-cad914dc11e2,KnowledgeDomain:RealLife, ,Swahili,2024-09-23 12:23:00,Ma
primary_,mostly9c-fe95-4d65-b010-8f0aa07c7478,KnowledgeDomain:RealLife,solution_embedding,Amharic,2025-06-19 15:04:00,outcome
B_at,mostlyb8-f982-4b7c-beb5-a98f80015ec2,KnowledgeDomain:RealLife,:,Shona,2025-02-11 15:39:00,"recorded aembedding a naaarasa, kwa,, "
healthcare,mostly4d-857b-4b1b-a9d3-1515bcbf686b,KnowledgeDomain:RealLife,", ",Shona,2024-08-12 14:18:00,solutione_faced
description000,mostly2f-5e0f-45e7-b312-107185536009,KnowledgeDomain:RealLife,transferable_life,Amharic,2025-01-19 03:35:00,"Ku s.r, "
,mostly33-c49b-48d0-83cd-5962ca4f45c9,KnowledgeDomain:RealLife,: {,Swahili,2024-09-13 04:08:00,: 
neural_atinsight,mostly95-87d8-4a3e-b2ab-74b7b52c6bb8,KnowledgeDomain:RealLife,M,Hausa,2025-02-15 21:14:00,outcome
U,mostly4d-61a3-4057-810b-4b4c03eb35ce,KnowledgeDomain:RealLife,rural,Swahili,2025-09-26 02:57:00,Ian: 
primary_domain,mostly50-638f-42a8-b3f9-5d1291e5ec3c,KnowledgeDomain:RealLife,", ",Shona,2024-03-17 16:47:00,: 
primary_,mostly79-1a1a-4fd3-957b-71f74037f159,KnowledgeDomain:RealLife,neural_faced,Shona,2025-07-17 08:00:00,Uauu na zaanra at 
", ",mostly6f-dc26-4b07-9027-21f0e6f1abe6,KnowledgeDomain:RealLife,D.,Zulu,2024-07-22 06:54:00,description{
2025,mostly36-7ad8-44d9-98c0-f14698060c31,KnowledgeDomain:RealLife,description{,Shona,2024-08-10 19:04:00,If 
If_,mostly89-0e23-459f-b4b4-61468030e8c3,KnowledgeDomain:RealLife,Ku,Igbo,2025-09-26 02:57:00,", "
recorded ya,mostlyc0-87c9-4db9-a580-811768ffc73b,KnowledgeDomain:RealLife,location,Shona,2024-08-13 02:15:00,", "
A,mostlyb2-2c9a-4789-8180-3b55ad330d68,KnowledgeDomain:RealLife,Ki2le,Amharic,2025-05-10 15:15:00,primary
Ki,mostly1d-2a72-4ef7-b972-4848d9e52652,KnowledgeDomain:RealLife,primary_at,Hausa,2024-09-12 02:39:00,"If0.,-0.626, "
resources_faced,mostly74-fccf-4489-9e5d-f40d383d71f5,KnowledgeDomain:RealLife,: ,Hausa,2024-05-02 03:54:00,: 
A,mostly32-788c-4395-ac49-6ed8e90a5ed0,KnowledgeDomain:RealLife,outcome,Hausa,2024-06-07 20:29:00,"Uprimary na namaka ya mla,"
M,mostlyca-d545-4962-a99a-d4a4ba052f63,KnowledgeDomain:RealLife,environment_ ,Oromo,2025-07-01 16:23:00,resources_logic
,mostly04-374d-4d9f-862a-5b55a81fc4f0,KnowledgeDomain:RealLife,B_life wa,Oromo,2025-09-26 02:57:00,2025: 
recorded: {,mostly66-aa38-4dcc-b2f2-189237a4722a,KnowledgeDomain:RealLife,", ",Amharic,2025-08-10 01:29:00,Ikiwa_faced
If_logic,mostly70-a211-42ea-94c0-fcdae9e682e2,KnowledgeDomain:RealLife,} ,Oromo,2024-02-14 04:00:00,challenge_logic 
A_ta,mostlye5-fd5e-4e5a-b2a4-d3237911bee9,KnowledgeDomain:RealLife,Mi_ wali m.,Hausa,2025-08-19 02:30:00,U
Ma,mostlyfe-db61-4b6e-b92e-a6ae702b6cf4,KnowledgeDomain:RealLife,"primary}-06-a0.T0.7,0.535",Yoruba,2025-09-13 14:04:00,"S, "
 ,mostly08-a846-4389-9206-6cbed35e3dec,KnowledgeDomain:RealLife,urban,Igbo,2024-02-07 15:14:00, 
healthcare_language na,mostly6e-b260-4452-96c7-b9bae517ac25,KnowledgeDomain:RealLife,Ukosefu_faced,Swahili,2025-07-16 18:49:00,", "
real: {,mostlycc-c28f-4258-b801-e83b74234623,KnowledgeDomain:RealLife,challenge_logic,Hausa,2024-06-19 21:24:00,resources_embedding
", ",mostly90-da26-48ab-85f7-1e7f3bd47e52,KnowledgeDomain:RealLife,scenario_logic,Hausa,2024-02-26 19:33:00,outcome
primaryembedding,mostlyd5-438e-4a3b-9663-cc3f277fd045,KnowledgeDomain:RealLife,resources_insightdomain,Oromo,2025-01-01 11:28:00,: {
 ,mostlyc0-4cbf-4455-ad73-204a1a8d6781,KnowledgeDomain:RealLife,outcomee,Oromo,2024-10-18 02:23:00,"If-0.7709,008,-1.97,0..19,01,-0.822,0."
2024_used,mostlya2-c5db-4903-930b-31992ba02ff0,KnowledgeDomain:RealLife,primary{_at,Shona,2025-08-16 15:18:00,", "
resources wa-Tao na e u ala- ,mostlyb5-859f-4638-bd55-ce0aef39de8b,KnowledgeDomain:RealLife,",",Shona,2025-07-14 17:01:00,:u
urban,mostly98-37b0-4dab-965e-e4fcd37f604f,KnowledgeDomain:RealLife,description,Zulu,2024-02-22 16:25:00,Ma
education_life,mostlyd2-4c2b-4c3b-a580-3bc79e90656a,KnowledgeDomain:RealLife,: ,Igbo,2024-09-14 23:30:00,", "
"}, ",mostly3c-615f-42cd-b785-7055d92a3ca2,KnowledgeDomain:RealLife,},Oromo,2024-10-28 16:17:00,: 
neural_logic,mostly79-c72f-41da-9ee4-6fc543ee20ab,KnowledgeDomain:RealLife,"Kid,-_.",Shona,2024-01-22 01:31:00,transferable wa ma: 
