description,id,labels,location,primary_language,recorded_at,symbolic_logic
primary00c,mostlyd2-8b51-40dd-a999-b86dd783a023,KnowledgeDomain:Ethics,location,Igbo,2024-02-15 18:54:00,ethical_domain
"K, ",mostly35-8406-4d45-abb3-40d64c172d35,KnowledgeDomain:Ethics,recorded,Shona,2025-09-25 10:59:00,justice
_domain:,mostly71-021c-4498-8eb2-9ba5c7458292,KnowledgeDomain:Ethics,ethics,Shona,2024-07-23 07:35:00,
,mostlya2-cc89-42fa-a994-7cab2b76db01,KnowledgeDomain:Ethics,location,Amharic,2024-05-11 07:20:00,: 
stakeholders,mostly09-afb1-422c-8db7-e1bb71700442,KnowledgeDomain:Ethics,recorded,Shona,2024-08-03 07:23:00,recorded
",-.1623,1.7382,-1.58.43,0.08.8-09.27046,25:0.,061.0148,1.,-13T,-14",mostly98-bacb-473f-b08e-9617b1f7f80a,KnowledgeDomain:Ethics,resolution,Oromo,2024-08-18 11:52:00,M
S-e0.32902: ,mostly72-a029-4a35-80ec-1282b4cdce41,KnowledgeDomain:Ethics,", ",Yoruba,2025-07-08 20:12:00,cultural_logic
Sa mt yaaka,mostlycf-f788-4d6f-936c-f46a0ea9ed44,KnowledgeDomain:Ethics,scenario_type,Oromo,2025-05-20 04:00:00,Oromo_
empathy,mostlyf4-b5e8-48cd-acb5-9ef0d890a117,KnowledgeDomain:Ethics,", ",Igbo,2024-09-01 11:17:00,: 
: ,mostly95-7ca0-44a1-bc8a-73d7346305cd,KnowledgeDomain:Ethics,,Amharic,2024-07-25 06:48:00,: 
N,mostly98-a160-43cf-b1ff-eddbe8e3ba3d,KnowledgeDomain:Ethics,,Amharic,2024-04-24 11:21:00,"-202509T15,0.092304,1.15021.452643,127,0.92,0.251.1535050.722,0.17,-,1.2501800-.278126, _teaching"
ethics,mostly2e-01af-475f-8b32-b135db5a5419,KnowledgeDomain:Ethics,modern,Yoruba,2025-05-19 09:39:00,modern 
 ,mostlyb9-9ae2-4f7f-bc13-46f5a459754e,KnowledgeDomain:Ethics,: ,Igbo,2024-03-13 03:01:00,A
neural_at,mostlya4-2462-4603-a45a-354808b8f4f8,KnowledgeDomain:Ethics,} ,Amharic,2025-07-18 08:50:00,primary_framework
M_embedding,mostly01-3895-49f9-ac4f-9b13f754c8aa,KnowledgeDomain:Ethics,recorded_teaching,Oromo,2024-09-18 10:21:00,principle
: ,mostly3d-638b-4c1a-b47b-f78f38dc5579,KnowledgeDomain:Ethics,2024 na ,Amharic,2024-08-18 16:49:00,culturalm_.__
} justice,mostly62-e4ba-4788-bb1d-16825a854e21,KnowledgeDomain:Ethics,resolution,Hausa,2025-08-31 13:32:00,: 
"2024-0.22543, ",mostly97-3230-4c56-b27b-37fc4e842544,KnowledgeDomain:Ethics,intergenerational_,Shona,2024-09-15 04:54:00,", "
G,mostlyc4-15c8-4ec7-a7f3-e305262b9d05,KnowledgeDomain:Ethics,neural,Hausa,2025-08-18 14:23:00,scenario na 
ethicsv,mostly64-3965-4071-80bd-f7a140f0eb2a,KnowledgeDomain:Ethics,: ,Igbo,2024-10-06 13:31:00,principle_domain
symbolic,mostlyae-865d-412e-8d3b-0688e678fa9e,KnowledgeDomain:Ethics, ,Yoruba,2025-06-14 04:31:00,cultural_framework 
: ,mostlye1-90ac-4902-8bb9-987024e8a18f,KnowledgeDomain:Ethics,:  ya,Oromo,2024-01-30 00:14:00,description
N,mostly99-8597-48d9-8331-d9423b8ddcdc,KnowledgeDomain:Ethics,", ",Amharic,2025-09-25 10:59:00,C {
2024_domain,mostly7a-9346-4143-9d4d-1a7ff765f264,KnowledgeDomain:Ethics,: ,Hausa,2024-07-11 06:18:00,description
,mostly4f-cd2f-4daa-a930-c61295a87c1d,KnowledgeDomain:Ethics,Ebbake andarf i,Yoruba,2025-03-10 18:44:00,{_
symbolic,mostly73-5dcb-4aba-9f5a-d779687cd5dd,KnowledgeDomain:Ethics,K_tension,Swahili,2024-03-04 15:47:00,:o
symbolic_embedding,mostly89-26bf-4280-9674-00ecc3631ea9,KnowledgeDomain:Ethics,}T,Yoruba,2024-09-30 14:37:00,description
 {,mostly29-6d34-423b-8605-4a8bb8e1bcde,KnowledgeDomain:Ethics,wisdom_type,Amharic,2024-07-28 19:21:00,E
descriptiondemonstratedorup ,mostlyc3-82ad-432a-90bf-306cfc2b9831,KnowledgeDomain:Ethics,: ,Amharic,2024-08-20 02:08:00,location
primary_language,mostly1c-95fd-4871-8e93-1bdf6b215b8b,KnowledgeDomain:Ethics,description,Amharic,2025-07-31 11:11:00,: 
primaryprinciple,mostlyd3-616f-4648-845f-320f15cdcf20,KnowledgeDomain:Ethics,M ya,Amharic,2024-06-24 04:16:00,2024
cultural_,mostlybd-c54a-46f7-8d07-4874310c94e0,KnowledgeDomain:Ethics,ethics,Yoruba,2025-03-08 01:59:00,"2025-0.31.9.773,64"
ethical_teaching: ,mostly55-1b70-40e6-916b-94c4baf059bb,KnowledgeDomain:Ethics,description-058d}} adygin,Swahili,2024-08-06 01:11:00,
neural_embedding,mostly98-7610-4a7e-a074-80dd799106b9,KnowledgeDomain:Ethics,Oromo_logic,Oromo,2024-04-06 14:40:00,ethics
intergenerational_type,mostlyc2-fe71-4807-b20a-3fc8abcb4cb9,KnowledgeDomain:Ethics,"-.416,:,-0.120327:--0.181723-0.952",Zulu,2024-05-18 15:32:00,A
}_type,mostly07-35e2-4bb6-a5eb-d549bcbd92c7,KnowledgeDomain:Ethics,} {,Zulu,2025-09-25 10:59:00,: 
resolution{,mostly1d-cade-4c09-906b-e450b5a3657e,KnowledgeDomain:Ethics, ,Shona,2025-07-19 22:49:00,primaryanv and waanie
modern_at,mostlyf2-cdcc-4697-a1dd-da18349ccf33,KnowledgeDomain:Ethics,", ",Zulu,2025-09-07 04:48:00,","
: ,mostlyd6-7d86-4c7f-b50d-f7b309311b9a,KnowledgeDomain:Ethics,ethical m,Igbo,2024-01-12 19:40:00,"ethics_n-02 and02,0.1466_1.2,-0.4391.4345.4800"
,mostlyf0-b33f-42c3-9b58-329df0940aea,KnowledgeDomain:Ethics,A,Zulu,2025-05-12 07:30:00,resolution
location,mostlyb8-269b-45ff-b7b5-2a0d92fd62b7,KnowledgeDomain:Ethics,_at,Oromo,2024-05-24 03:10:00,: {
Mabalrig,mostly65-a157-446b-a123-71e64c66c4d2,KnowledgeDomain:Ethics,location,Amharic,2024-05-13 21:34:00,stakeholders
location,mostly76-5895-472f-ad27-71f930adc135,KnowledgeDomain:Ethics,"Ndịin1n, ",Amharic,2024-03-25 01:21:00,", "
location,mostlyd4-21d0-41d5-a9c3-9d56a4c393c6,KnowledgeDomain:Ethics,: ,Igbo,2024-06-26 12:20:00,recorded_domain 
U,mostly7b-efad-4ca5-8085-ee649dde780c,KnowledgeDomain:Ethics,", ",Igbo,2024-03-26 12:11:00,}_logic
location_,mostly0c-e70a-41a4-9666-71511f301ee9,KnowledgeDomain:Ethics,", ",Swahili,2025-01-04 11:46:00,ethical_logic
{_language,mostly65-6b96-4e18-ab1d-7116a2991ad6,KnowledgeDomain:Ethics,: ,Swahili,2024-09-13 14:35:00,"Ku.3h,-0.616.,6,3,0.9,-09.90..214-014"
cultural_tension,mostly5d-0a24-4b5c-b52a-408bea6c5a5f,KnowledgeDomain:Ethics,"2024-.6,0.5067,-1.6,1,0.491348,-11.,5,0.224.T,1.804,243,0.27,",Igbo,2025-07-14 01:39:00,description
description,mostly50-36cd-46ca-9a03-e4ad60e47cba,KnowledgeDomain:Ethics,cultural_.,Swahili,2025-08-01 09:18:00,{ethics_teaching
E_demonstrated,mostly87-177e-478d-b2b1-989d7a5d0193,KnowledgeDomain:Ethics,2025 {0.1614,Zulu,2024-02-26 07:24:00,resolution
symbolic_type{-0,mostlyb3-bffb-4d7b-a300-5c84374ffe7a,KnowledgeDomain:Ethics,:_,Swahili,2024-04-02 01:40:00,
principle,mostly64-7ba8-429b-8959-45c492cc2bbc,KnowledgeDomain:Ethics,", ",Hausa,2024-11-11 23:49:00,scenario_embedding
,mostly6c-4a24-4b79-867e-5c30194d11ea,KnowledgeDomain:Ethics,resolution,Amharic,2024-12-25 21:15:00,: 
"M-01 na.168ana, ",mostly05-1c17-41e2-9134-b7866d8aab2f,KnowledgeDomain:Ethics,"traditionalananb na and,1",Shona,2024-03-11 06:20:00,{
ethical_logic na,mostly86-7b7e-4f75-a095-93849bd3f6bc,KnowledgeDomain:Ethics,H{,Zulu,2024-02-29 06:34:00,: 
A,mostly5c-04ef-4024-bd13-cbef1ed16bad,KnowledgeDomain:Ethics,: ,Yoruba,2024-08-13 09:39:00,symbolic_demonstrated
,mostly20-2d4e-429a-ba97-65ee6263fb61,KnowledgeDomain:Ethics,location,Oromo,2024-09-13 05:35:00,"0..54,-0.6909,1.9267,9,-0.7,-0.,0.0617-027,-0.49,-1.17,7,0.0905,.25028,--2730.1704,1."
: ,mostlya8-360f-487d-82e1-6db297ad5971,KnowledgeDomain:Ethics,cultural_domainanaToes atugbf,Oromo,2025-09-25 10:59:00,ethics
description,mostly9a-843f-4b8d-ad04-9cf191608747,KnowledgeDomain:Ethics,_framework,Amharic,2024-06-30 19:53:00,"traditionalan, "
G_at,mostly23-aece-4db8-ad59-3b64351a8368,KnowledgeDomain:Ethics,Tm: ,Igbo,2024-04-24 17:10:00,cultural_: 
community,mostlyd6-988b-495a-b303-9e44103ade88,KnowledgeDomain:Ethics,justice,Shona,2025-04-05 01:11:00,description
scenario_at,mostlyb5-a928-4882-acb8-97a3cced90fb,KnowledgeDomain:Ethics,Tethics,Swahili,2025-07-09 15:47:00,Eanu
-,mostlyc8-94c7-4e96-b8b8-3120019332b6,KnowledgeDomain:Ethics,neural,Yoruba,2024-04-27 06:17:00,"-004,-0.5648, "
symbolic_language,mostly99-88a1-4b56-ba82-f58a91713776,KnowledgeDomain:Ethics,description,Swahili,2024-01-18 01:16:00,wisdom 
2024--0.05,mostly00-8dbd-4fb5-b83a-e61a47743ec8,KnowledgeDomain:Ethics,neural_embedding na,Hausa,2024-03-31 12:54:00,S
,mostly3d-76d1-4cac-bb38-0ac38162bd06,KnowledgeDomain:Ethics,W_,Amharic,2025-03-20 11:22:00,
"U-004T,-1.05,1",mostly66-085b-4ba9-bfe3-118ac6872032,KnowledgeDomain:Ethics,stakeholders,Shona,2024-05-05 13:28:00,recorded
resolution,mostly79-f7df-48da-acc7-faad0e9c4b40,KnowledgeDomain:Ethics,location ,Zulu,2025-05-03 00:13:00,resolutional}wa 
neural_ ,mostlydc-06b4-4823-93eb-e0fcf51f08d6,KnowledgeDomain:Ethics,: ,Shona,2025-07-02 19:30:00,scenario_domain
: ,mostly87-ab33-4d06-a25c-20a4ad0d7579,KnowledgeDomain:Ethics,primary} ,Shona,2024-07-27 23:04:00,E__ 
Karua,mostlybe-8cde-49ef-986e-fa94eab47cc2,KnowledgeDomain:Ethics,:00,Shona,2024-07-10 00:30:00,"M--0.835,.02943,-0.19,-004290.58T,0.2.,0.90148,0.5, "
neural-0,mostly45-f10f-443d-9f7e-44a4133d9f89,KnowledgeDomain:Ethics,intergenerational,Oromo,2024-04-02 03:47:00,ethical_embedding
location,mostly29-a96d-4d4b-9fff-184c3fd9a071,KnowledgeDomain:Ethics,stakeholdersla,Igbo,2024-10-18 21:23:00,scenario
ethical_at,mostly87-67e9-4d60-93f2-a119f9acd313,KnowledgeDomain:Ethics,: ,Zulu,2024-02-25 17:27:00,cultural_logicethicsi
ethics,mostly47-347d-43a9-ac68-a1f54c2184b6,KnowledgeDomain:Ethics,cultural_type,Zulu,2024-05-28 17:45:00,", "
principle,mostly04-6f41-4dea-bec1-5174a6ef9855,KnowledgeDomain:Ethics,",0.318-0.7, ",Swahili,2024-04-27 16:11:00,: 
"M,-0.1,-0.9,-0.908618,02.3,-",mostlye5-52a5-4ae6-8b72-1d47144fffb3,KnowledgeDomain:Ethics,resolution,Zulu,2025-09-24 06:14:00,: 
ethics,mostly33-1802-42f8-bace-810dad07ce45,KnowledgeDomain:Ethics, {_,Oromo,2024-07-03 17:49:00,N:  na n- mb
,mostly3e-f9e4-4374-a57b-9c8c46d259cf,KnowledgeDomain:Ethics,respect language,Oromo,2025-03-13 01:54:00,primary
symbolic_at,mostly0d-8f37-4880-8742-04ccba64a348,KnowledgeDomain:Ethics,2025 ku,Zulu,2024-02-03 12:39:00,ethical_type
: _,mostlyd3-c9e4-431c-9016-fd211071b6a3,KnowledgeDomain:Ethics,primaryrecorded,Swahili,2025-05-25 00:38:00,", "
ethical_domain,mostlyc3-bd40-4db3-a70d-a8782b88bc97,KnowledgeDomain:Ethics,neural_in: ,Swahili,2025-06-25 03:16:00,"Adhs wa k u,-"
}demonstrated,mostly2b-a235-447d-a68d-08a09a8c0144,KnowledgeDomain:Ethics,: ,Oromo,2024-02-29 01:59:00,principle_embedding
ethical_language,mostlya2-3fb9-4ff0-9a82-6268be825098,KnowledgeDomain:Ethics,recorded_at,Yoruba,2024-04-16 06:11:00,"_1,"
modern_domain,mostlyc5-b538-4d12-bbe2-b34c106749a2,KnowledgeDomain:Ethics,neural_at,Swahili,2025-09-13 04:32:00,2024 
principle_demonstrated: ,mostlyea-0030-4d41-bab7-22b6117c1bb2,KnowledgeDomain:Ethics,", ",Amharic,2025-05-16 17:20:00,"_logic,"
Atdaou andv naoanach en,mostlya1-bc61-4f02-92a4-82a9cd4020f8,KnowledgeDomain:Ethics,cultural_domain,Swahili,2025-05-16 23:27:00,W_domain
H,mostly4f-95e8-4a1d-9510-d82d29b07a66,KnowledgeDomain:Ethics,", ",Oromo,2024-02-14 16:23:00,", "
A a-,mostlyb2-c002-4f7b-8be4-9584bc42afb4,KnowledgeDomain:Ethics,: ,Swahili,2024-08-06 19:47:00,: 
neural_domain,mostly8d-10dd-49d8-82a6-4333fcef7dd5,KnowledgeDomain:Ethics,ethics,Igbo,2024-03-20 03:43:00,_type
},mostly8c-d31c-4aab-b4ba-b623d895bebd,KnowledgeDomain:Ethics,"I m mscgs ya namd i,ino yafinar wai, m",Yoruba,2024-06-24 06:28:00,2025ana
primary_at,mostlycc-9dab-4ba7-ada2-3f4f08993bce,KnowledgeDomain:Ethics,cultural_type,Igbo,2024-05-09 13:26:00,", "
: {,mostly63-f6fe-411f-b9cf-9fe61ebfa15b,KnowledgeDomain:Ethics,stakeholders,Oromo,2025-09-25 10:59:00,wisdom_framework
community,mostly89-2afc-4891-aa8d-da4dc651e432,KnowledgeDomain:Ethics,"-T.9136, ",Yoruba,2024-07-27 14:28:00,neural_type
description_:,mostlyd8-7f13-4839-a9e7-cb17f467deeb,KnowledgeDomain:Ethics,principletype_type,Yoruba,2025-08-01 06:18:00,modernu
resolution,mostlye6-349b-4845-a852-2c0c25baec92,KnowledgeDomain:Ethics,ethics,Zulu,2025-04-27 08:10:00,"2025- .51418,11.04288,"
"Mlsf, .{",mostly1b-6215-4b5f-b840-649da1d7eebd,KnowledgeDomain:Ethics,: ,Zulu,2025-08-02 06:35:00,Addis_type
scenario_type,mostly5f-3e6c-4e20-90b5-6c6253a37df5,KnowledgeDomain:Ethics,"K,scenarioka b,0",Oromo,2024-12-29 04:58:00,Ndị
respect,mostly3d-536c-4eaf-8133-4f1220fc4dad,KnowledgeDomain:Ethics,"stakeholders-.03:,0.737",Swahili,2024-04-03 08:23:00,Oromo
descriptionaoarivf,mostly85-4ca0-44b5-8409-bea430449818,KnowledgeDomain:Ethics,:recorded_teaching,Yoruba,2024-05-23 06:40:00,location 
symbolic and,mostly77-290c-4265-bd30-7bd43884c709,KnowledgeDomain:Ethics,stakeholders,Igbo,2024-01-20 05:49:00,ethical_logic
{,mostlyfb-9249-4e3a-9c15-821fa2e54985,KnowledgeDomain:Ethics,2024-}02-,Igbo,2024-12-18 06:47:00,} 0
primary,mostlyec-bc4a-4057-b849-ac1bdefa9aaa,KnowledgeDomain:Ethics,integrity{-in waTeen,Swahili,2024-06-12 08:40:00,"2024,-0.9T174,-0090.1958.,160.0622,-0.29,9: "
} {,mostlycf-3b16-41b1-b533-7271b4250b92,KnowledgeDomain:Ethics,", ",Igbo,2025-08-25 03:26:00,: {
ubuntu ,mostly34-543e-4812-94c5-8327b797573f,KnowledgeDomain:Ethics,"intergenerational yaan,, b v,wa1icọ ku m m.",Igbo,2024-05-18 19:49:00,2025-
2024_teaching,mostly96-79b4-41da-a3de-c99c106fdda1,KnowledgeDomain:Ethics,stakeholders_domain,Swahili,2024-03-06 01:47:00,primary{
location} ,mostlybd-5471-4494-bdcb-8e145b582133,KnowledgeDomain:Ethics,wisdom_tensiontension,Igbo,2024-03-18 06:17:00,S
H,mostlyee-8890-41ea-9bfd-a5c1af36650f,KnowledgeDomain:Ethics,: ,Swahili,2024-04-23 00:20:00,", {"
ethical_logic,mostly3c-93b9-404e-a05e-7615436b8a46,KnowledgeDomain:Ethics,{,Yoruba,2025-08-20 15:20:00,intergenerational_dilemma
_teaching,mostly09-b680-4d75-a0cc-819febcd8582,KnowledgeDomain:Ethics,M,Shona,2024-03-24 07:29:00,cultural_framework
", ",mostly9f-f6dc-49e6-a3cd-a5024e8b54a3,KnowledgeDomain:Ethics,_embedding,Swahili,2025-02-26 02:07:00,U
empathy,mostly88-f753-41c4-9a4f-203ea9cb46ec,KnowledgeDomain:Ethics,2024 ,Igbo,2025-08-10 17:23:00,description
scenario_domain,mostly9d-0441-4729-a445-88dbbef2d317,KnowledgeDomain:Ethics,"-0308-08283802,: ",Igbo,2025-08-09 11:46:00,cultural_
cultural_at: ,mostly7f-3249-45d9-a939-e02fd6242b02,KnowledgeDomain:Ethics,stakeholders,Shona,2024-04-03 09:08:00,community_logic: 
"Mnde vs, a",mostly96-d4d3-4388-a661-1bae90844730,KnowledgeDomain:Ethics,"U {1.49150.,0817-10, ",Zulu,2024-07-09 04:05:00,principle
ethical_type,mostly84-a325-4a84-982e-3fe00cc46331,KnowledgeDomain:Ethics,: ,Shona,2025-02-01 16:24:00,community
modern ,mostly6c-eef8-48e8-8393-090a4ed17770,KnowledgeDomain:Ethics,ethical_framework,Oromo,2024-02-18 17:55:00,symbolic
,mostlyce-419e-490b-98ac-d1a0a1231004,KnowledgeDomain:Ethics,location,Oromo,2024-11-16 07:29:00,"I., ya"
M_language,mostlycf-15f3-4066-8f46-c112506fb0cd,KnowledgeDomain:Ethics,"Sana,at",Yoruba,2025-06-03 20:05:00,neural_type
ethical_at,mostlybc-b3a4-4c66-ba5c-1ad36da5925b,KnowledgeDomain:Ethics,resolution,Yoruba,2025-06-15 04:25:00,stakeholders 
2025iya,mostlyfc-cd2b-4221-a6ee-b4901c0352fa,KnowledgeDomain:Ethics,}symbolic_T: ,Shona,2024-08-26 17:44:00,ethics
"ethicaloanm-.0509T,0.78,0.49136,-09.6028,-70.7.1909.0853,1.4,0304, ",mostly76-dc53-4031-99af-7d6617fb8261,KnowledgeDomain:Ethics,resolution,Zulu,2024-04-30 17:46:00,"symbolic,"
2024,mostly0b-78b8-4131-8ba3-927a8cc95bcd,KnowledgeDomain:Ethics,", ",Swahili,2025-09-03 07:39:00,", "
description,mostly16-e13c-4821-ae20-d64b89651ea3,KnowledgeDomain:Ethics,} ,Amharic,2025-09-19 13:24:00,Oromo_language
", ",mostlye6-09ea-4ba1-b319-b0598deb733c,KnowledgeDomain:Ethics,wisdom_framework,Igbo,2024-07-03 19:30:00,neural__embedding
description,mostly9c-070e-423b-bb9a-c510abc8552f,KnowledgeDomain:Ethics,neural_tension,Yoruba,2024-06-20 04:17:00,stakeholders
location,mostly9d-7429-4b4c-b107-f9c3e44a55d8,KnowledgeDomain:Ethics,Moeo,Yoruba,2024-09-09 04:52:00,neural
location ,mostly69-1f29-400f-bc40-e7048da29af1,KnowledgeDomain:Ethics,A,Amharic,2025-02-27 20:05:00,scenario_domain
ubuntu: na-,mostly69-a4ed-45ae-9e71-74cdc227c0af,KnowledgeDomain:Ethics,principle_ wacoa,Swahili,2025-07-06 18:44:00,", "
U-wa,mostlyaf-5262-4692-aea0-0b34b7a2f785,KnowledgeDomain:Ethics,cultural_ ,Oromo,2025-01-01 08:19:00,: 
"2024-0.0904, ",mostlyaf-0c1f-4b1e-a9b7-1d192a95e0a2,KnowledgeDomain:Ethics,primary_-,Oromo,2025-09-25 10:59:00,stakeholders_teaching
A,mostlyef-b03d-484a-a299-f507c13d2791,KnowledgeDomain:Ethics,2024,Hausa,2025-01-08 05:14:00,recorded_embedding
"M, ",mostlycb-08de-41b2-b206-e41dba3e912b,KnowledgeDomain:Ethics,ethical_0,Igbo,2025-09-25 10:59:00,stakeholders
stakeholders,mostly9a-873b-4c4d-a23c-fe1ea02ee182,KnowledgeDomain:Ethics,: ,Amharic,2024-07-26 14:24:00,}
traditional_-e2,mostlyd2-fc2b-476c-ae07-375f75f2d343,KnowledgeDomain:Ethics,: ,Swahili,2025-01-31 14:02:00,: 
neuralresolution,mostlye4-66e6-44fc-8622-b82a4a8a10a8,KnowledgeDomain:Ethics,traditional,Hausa,2024-01-09 12:36:00,neural_domain
resolution,mostlyfd-4788-4c8a-8d6d-cabda82bac81,KnowledgeDomain:Ethics,I,Swahili,2025-07-05 11:39:00,principled
: ,mostly86-f078-4d3e-8694-98e9d55ef270,KnowledgeDomain:Ethics,", ",Igbo,2024-08-05 17:24:00,ethics
scenariom,mostly9d-8442-4510-acdc-69b36dbc9460,KnowledgeDomain:Ethics,,Zulu,2024-11-26 15:26:00,scenario_language
"I}, ",mostly3c-0c67-424f-b13a-ef164aa96753,KnowledgeDomain:Ethics,"ubuntu, {",Amharic,2025-04-12 07:47:00,empathy_demonstrated
description,mostly3d-528c-4f36-99ec-291bd73895d8,KnowledgeDomain:Ethics,", ",Oromo,2024-02-11 08:10:00,description
neural_tension,mostly8f-6ce9-4146-bd79-7e7f6e93aeba,KnowledgeDomain:Ethics,",",Igbo,2024-09-01 23:09:00,}} 
ethical_teaching,mostly88-7827-483f-a9cf-607935565a35,KnowledgeDomain:Ethics,"---0.50157,-0.06,0.148-0.7627,1..1,-0..14,,0.43120.17913T",Swahili,2024-08-24 06:17:00,"Hethical, {"
resolution{,mostlyae-0133-4d71-b6e0-7e602c8b39c1,KnowledgeDomain:Ethics,wisdom_type,Swahili,2024-08-29 12:20:00,"0..28818,,1.2291206, "
ethical_teaching,mostlyed-db78-45ae-a84d-543f05a1f96f,KnowledgeDomain:Ethics,: ,Shona,2024-09-15 06:37:00,stakeholdersat and ho
ethical_language,mostlyd5-206b-438e-b76a-4f39ce6b966e,KnowledgeDomain:Ethics,integrity,Zulu,2025-02-28 20:11:00,"O0.086 ya.,-0.03"
: ,mostlydf-ac67-4eef-bd3d-b739425148ee,KnowledgeDomain:Ethics,ethics_atframeworki,Swahili,2025-06-30 21:04:00,cultural__tension
ethical_framework,mostly18-1320-47bc-beb1-1fcd2cc79912,KnowledgeDomain:Ethics,principle_teaching1,Oromo,2024-04-23 15:28:00,"resolutioninav, aits baa nakkmufd, k n wa naaa n am"
ethics,mostlyf5-b808-46ae-be2c-c533656fdeb9,KnowledgeDomain:Ethics,N_teaching,Yoruba,2024-07-06 17:41:00,traditionalkk yas
"modern0.72,-07.1.470525,,0.433,0.07,0.3,-0.5,-.1.60.059,-00",mostlya1-e81f-4d02-ba81-173d16d06549,KnowledgeDomain:Ethics,: ,Igbo,2024-07-26 21:28:00,empathy_framework
wisdom,mostly06-e85e-4e3b-b0ce-4548e1d513e7,KnowledgeDomain:Ethics,"cultural_-0.3.4,-0.4947, ",Swahili,2025-07-01 14:16:00, {
_type,mostlyb2-6d35-4379-aaaa-b7a0f7821fd0,KnowledgeDomain:Ethics,N_type,Oromo,2024-06-23 19:35:00,T_language
2025 ,mostlyc2-0b6a-495e-b2f8-e4b0abe02dfa,KnowledgeDomain:Ethics,symbolic-03T: ,Amharic,2025-07-08 01:23:00,location
wisdom: {,mostly49-8f6e-4565-a50d-eea8a424b59c,KnowledgeDomain:Ethics,empathy,Oromo,2025-02-21 18:46:00,", "
Adtọic,mostly70-2b63-4964-a42a-3c1e9c28de3b,KnowledgeDomain:Ethics,2025-,Shona,2024-07-09 21:39:00,empathy
scenario_type,mostly79-7fa4-4c08-a1c7-3b4fc3f8fc2f,KnowledgeDomain:Ethics,: ,Shona,2024-06-28 15:47:00,2024ethics
ethical_tension,mostlydc-104b-45b6-8e00-6d596322bbe2,KnowledgeDomain:Ethics,culturallogic,Oromo,2024-02-11 13:40:00,"-0.4.272,1508,-"
stakeholders{,mostlyd2-18e8-435e-812b-ca0764a03964,KnowledgeDomain:Ethics,2024-06,Zulu,2024-10-29 18:49:00,: 
ethical_justice,mostly09-7f15-403b-a98d-524d51f6fd23,KnowledgeDomain:Ethics,Oromo,Hausa,2025-04-13 20:56:00,", {"
: ,mostly20-4498-49b5-9b85-4001327d5938,KnowledgeDomain:Ethics,}_,Igbo,2025-05-21 11:04:00,symbolic_framework
A,mostly01-2756-41e1-8fe4-a06d68ba4cb1,KnowledgeDomain:Ethics,description,Amharic,2025-02-21 20:40:00,recorded_.
"community-0-110.28,,- ",mostly30-44c0-4171-b9e8-cee158b22d69,KnowledgeDomain:Ethics,", ",Igbo,2024-07-27 23:17:00,neural_framework
symbolic,mostly03-8b0c-431a-9e42-19b1d91b3778,KnowledgeDomain:Ethics,"I_, ",Shona,2025-01-19 16:59:00,ethical_type
ethical_at,mostly37-2537-4262-a48c-79add7f625ca,KnowledgeDomain:Ethics,scenario_logic,Amharic,2024-01-08 17:23:00,", "
"--10328477,0.7-0.54-T,0.49718,0.6476,-.6T21.86,0.20706,,.4,1.",mostly0b-1b27-45ba-9eae-ee3775a221f8,KnowledgeDomain:Ethics,M,Hausa,2025-06-01 15:47:00,
_domain,mostlyf0-ccb7-4b61-b16c-40362f3b9bbf,KnowledgeDomain:Ethics,K,Zulu,2024-08-14 15:16:00,}
principle-,mostly7d-fc37-463a-835f-980909ba1210,KnowledgeDomain:Ethics,scenarioscenario,Amharic,2025-01-15 15:53:00,_
ethical_,mostlyce-2dc4-4161-9986-dcaa51d8bc3b,KnowledgeDomain:Ethics,scenario_domain,Yoruba,2024-05-26 13:06:00,", "
,mostly94-15f3-4e5c-89f9-f34d1b671d85,KnowledgeDomain:Ethics,_tension,Amharic,2025-05-03 09:15:00,Wan_domain
primaryethical_teaching,mostly0c-b349-481e-9c39-ff338aa7b0cc,KnowledgeDomain:Ethics,ethics,Swahili,2024-08-11 17:32:00,: {
: ,mostly5a-c759-4138-beb9-b5427621e2a0,KnowledgeDomain:Ethics,} ,Amharic,2024-07-03 03:39:00,: 
: ,mostlya9-ad64-4de1-9e0d-920a81cad34c,KnowledgeDomain:Ethics,U,Amharic,2024-01-19 10:55:00,", "
,mostlyda-ceab-4f79-9a9b-a238efb38765,KnowledgeDomain:Ethics,modern_at,Yoruba,2024-12-08 07:21:00,symbolic_teaching
symbolic,mostly36-7fab-47e8-8a3b-a07ce56cc584,KnowledgeDomain:Ethics,}wisdom_language,Shona,2024-09-18 13:58:00,cultural 
description,mostly87-c531-4b24-a675-c06b75c32bc7,KnowledgeDomain:Ethics,resolutionethical_teaching,Swahili,2025-06-20 04:43:00,: 
,mostly76-d556-4fca-8053-521a33ceb93e,KnowledgeDomain:Ethics,ethical ,Zulu,2024-11-12 06:04:00,"Mb, ndịe."
scenario,mostlybc-c819-4bf4-9021-1dd2daa73cc7,KnowledgeDomain:Ethics,culturaltension,Shona,2024-07-26 10:38:00,HTm
neural,mostly3a-4712-494c-a667-de26576d583f,KnowledgeDomain:Ethics,primarysymbolic_logic,Shona,2025-09-24 08:23:00,2025anin_language
: ,mostlyf8-41b3-4adf-ab2f-1430dc7ce955,KnowledgeDomain:Ethics,,Swahili,2024-05-07 19:45:00,symbolic_framework 
