description,id,labels,location,primary_language,recorded_at,symbolic_logic
"C-T18, ",mostlybc-be3d-486b-965e-a05a002ab0c5,Science:KnowledgeDomain,Anoed m {,Zulu,2024-04-05 13:16:00,real
topic,mostly3b-611d-4e4f-b8bf-9461b0ed07c2,Science:KnowledgeDomain,"findings_o,0.74,- ",Yoruba,2024-04-04 01:54:00,discipline
: ,mostly14-4111-4d10-a90c-a34ca0a6f2d9,Science:KnowledgeDomain,"primary,- and6-,0..0530229,",Oromo,2024-08-03 11:44:00,real_application
"Sationy, ",mostly54-b2d8-4e82-bb76-be5c8607a9b5,Science:KnowledgeDomain,science,Hausa,2025-02-19 04:41:00,A_orpainter toable
findings_language,mostly07-e5b9-4c54-abce-fb71837c4cfd,Science:KnowledgeDomain,location,Amharic,2025-06-14 06:02:00,"Keapplications.u,"
S ,mostlyd5-f063-4e5f-8e24-f5e047b0636b,Science:KnowledgeDomain,location,Igbo,2024-02-05 08:58:00,{
symbolic,mostly18-6274-4b23-a7bf-522e497218b5,Science:KnowledgeDomain,knowledge_1,Igbo,2024-08-20 11:48:00,"2025s, s_, "
: ,mostly2f-c4eb-4d97-82a1-525caee1ed87,Science:KnowledgeDomain,description,Shona,2024-04-13 04:55:00,Rre forcic and in fing suing
discipline,mostly8d-0cb8-4f76-bd2c-b282a47bd092,Science:KnowledgeDomain,"20241-6,: ",Shona,2024-03-11 23:02:00,", "
E: ,mostlyd2-99d6-4f11-8b61-7f4ec2cab61e,Science:KnowledgeDomain,"2024}-0.26,23.,",Hausa,2024-02-03 18:24:00,D.
2025or_application,mostlyf2-5fa9-49fa-948e-6f5263d80b79,Science:KnowledgeDomain,How and,Shona,2024-08-25 02:18:00,"recorded-011.15.508407,-1.1.07,0."
neural0_er,mostlya5-e7fb-4a37-94db-a63f5eda8e38,Science:KnowledgeDomain,,Swahili,2024-02-27 21:22:00,: {
", ",mostlye4-4443-42b2-a003-e9dab3ba9f84,Science:KnowledgeDomain,How:: ,Shona,2024-09-06 15:08:00,", "
"Serg,p spa p toor fationin.",mostly4d-4665-4e68-b35f-501ed3cff83d,Science:KnowledgeDomain,: ,Amharic,2024-10-27 16:42:00,topic
science{,mostlyc1-9f0b-4736-a08b-5888d349df3d,Science:KnowledgeDomain,methodology,Oromo,2024-11-10 12:03:00,location
discipline,mostly52-f897-4515-b0d1-ce4748e3b108,Science:KnowledgeDomain,description {,Oromo,2025-01-05 09:18:00,How
"-0.18,-0..-0.39,.2,0.903",mostly29-7ad2-40fb-b6c8-47448c6ce899,Science:KnowledgeDomain,real_at,Shona,2024-04-16 06:14:00,", "
experimental,mostly1d-71df-48f4-8563-83d412699d23,Science:KnowledgeDomain,neural_or_t_: ,Igbo,2024-05-30 14:44:00,} 
", ",mostlyb1-5fde-4613-b748-2afe95234f6a,Science:KnowledgeDomain,discipline,Shona,2024-11-10 13:23:00,: 
symbolic_P,mostly4d-8f07-487b-b2a8-8af4ea9b0a95,Science:KnowledgeDomain,",M-0.59",Zulu,2025-09-30 18:33:00,knowledge_
topic,mostly5f-d9f7-41e0-96a1-e75e609ccaa6,Science:KnowledgeDomain,", ",Shona,2024-07-31 14:48:00,methodology
: ,mostly0b-d433-4aa2-8fb0-b4f88169ed9a,Science:KnowledgeDomain,knowledge_type,Hausa,2024-11-07 11:59:00,: 
findings.,mostlyc1-4a14-4621-a658-63dc2245b4d8,Science:KnowledgeDomain,recorded__application,Oromo,2024-10-09 14:42:00,: 
computational_statement,mostly46-0e3e-4a9b-94b3-af31d4abe42e,Science:KnowledgeDomain,-010.,Hausa,2024-02-03 20:26:00,} 
computational,mostlyd2-496f-4757-ad34-30e383d7a979,Science:KnowledgeDomain,primary_type,Igbo,2025-05-17 22:15:00,"-0.1234,01.1."
primary_N,mostly8e-760a-4e66-bb71-7626d6b8379d,Science:KnowledgeDomain,"problemproblem_,_ inu,1",Igbo,2024-04-03 22:31:00,",_}_}"
neural in_solution,mostly4b-0122-474b-97c5-91de2cb564b4,Science:KnowledgeDomain,findings_statement,Amharic,2025-09-30 18:33:00,A andals andationaled; m.e preed withation with_yal in.
science,mostlyef-dd08-4992-8e5a-059e9e226c36,Science:KnowledgeDomain,{,Igbo,2024-01-04 10:39:00,computational
,mostlyef-d133-4aaa-ac9f-3fafb7317cd1,Science:KnowledgeDomain,"P,-0.30-3 ",Shona,2025-09-30 18:33:00,problem_at
,mostlya9-0b26-4555-a76a-823e7c2474ac,Science:KnowledgeDomain,real__embedding,Igbo,2025-04-04 12:01:00,neural-.
", ",mostly87-a153-47b9-94f0-6f44d3a27d9b,Science:KnowledgeDomain,applied,Shona,2024-03-18 10:45:00,methodology
S ,mostlyea-401c-4d64-8f62-d2de542ecada,Science:KnowledgeDomain,location,Swahili,2025-01-08 05:41:00,science
location,mostlyb4-3fe8-494e-9dde-72963a6a91d2,Science:KnowledgeDomain,methodology,Amharic,2024-07-15 10:21:00,experimental
:00,mostlyd3-7185-405b-91d9-f69d7ba3942e,Science:KnowledgeDomain,science,Shona,2025-08-07 14:44:00,} 
", ",mostlyc0-8038-4706-95f8-6c1045b42a0e,Science:KnowledgeDomain,applied,Igbo,2024-08-24 15:22:00,
: ,mostly35-97b2-4949-9983-8af8617c9db9,Science:KnowledgeDomain,Ks-s: {,Shona,2024-09-02 20:02:00,2024-0501 
: ,mostlyf6-da9a-4198-a46f-b2f3a26edb02,Science:KnowledgeDomain,methodology,Yoruba,2024-08-10 06:56:00,topic
0 ,mostly6d-8d99-442e-a01a-b49db25dccd6,Science:KnowledgeDomain,: ,Swahili,2025-09-30 18:33:00,: 
location,mostly24-abd1-4151-8f73-f38cf7c29a05,Science:KnowledgeDomain,discipline,Swahili,2024-02-20 09:26:00,T 
neural ,mostly01-9f89-410f-a208-4bca4130ee3c,Science:KnowledgeDomain,", ",Swahili,2024-08-29 19:24:00,}_embedding
: ,mostly41-3629-43f7-b0d4-9518de6ff092,Science:KnowledgeDomain,,Oromo,2024-07-21 15:03:00,"-0., and12.3.8,-123602,-0.5936,-1.8,0.38.23511,-0."
recorded_at,mostly25-c4ca-4b94-b473-5752b7348a4f,Science:KnowledgeDomain,: ,Hausa,2024-01-07 03:21:00,: 
:{,mostly9e-b2ec-48c4-823b-e6037b253600,Science:KnowledgeDomain,F,Shona,2025-08-23 20:31:00,"2024-10120008, __application"
":-0.96, _application",mostly1e-2c46-478d-81b8-4a6024bff0f1,Science:KnowledgeDomain, ,Igbo,2024-04-06 01:19:00,"B_oror_, "
",",mostly00-ce7b-4290-834e-902b2cb54347,Science:KnowledgeDomain,"findings_atrsolutionenty, Nigeria and.",Yoruba,2025-07-10 18:44:00,: 
}.,mostlya2-fe87-4ced-8eda-4dc56f54829a,Science:KnowledgeDomain,2024,Zulu,2024-03-18 20:41:00,findings_primary
: {,mostlya9-4089-4780-9404-3e0855ee46d8,Science:KnowledgeDomain,applied,Shona,2025-09-10 17:41:00,symbolic_application
"2024or_,-",mostlyd0-eec9-46ba-9489-91c4b8ac1e6c,Science:KnowledgeDomain,Improveso,Amharic,2024-11-08 22:39:00,Shona
.,mostly56-5991-43a3-9fbe-f2e5e070787c,Science:KnowledgeDomain,,Yoruba,2025-05-24 16:32:00,", "
"P, and and",mostlyfd-4708-4440-a50f-968048d1820c,Science:KnowledgeDomain,neural_at,Yoruba,2024-05-18 00:18:00,description
location,mostlya9-8a76-4815-b4ea-b87ccf727579,Science:KnowledgeDomain,"-1.1,-0._010423-07.6,0. ",Shona,2024-08-17 09:07:00,science
", 0.3653-0.",mostly9d-3901-4c5f-a72f-0ed948603cf2,Science:KnowledgeDomain,2024,Amharic,2025-05-28 00:27:00,symbolic_type
real_language,mostly36-fd61-489d-8afa-4e00b1264455,Science:KnowledgeDomain,recordeded-.,Swahili,2024-06-11 19:08:00,problem
", ",mostlye5-bb22-4599-babc-d72f597c8742,Science:KnowledgeDomain,realat-: ,Amharic,2024-01-13 08:01:00,}F00or pembedding
primary_language ,mostly75-fc6d-4e2b-8b83-3fac6db82be8,Science:KnowledgeDomain,Improvesy-0.,Amharic,2025-08-03 03:03:00,Improves
C0.,mostlyb8-ed29-4e80-ab07-4850bfc710a8,Science:KnowledgeDomain,C,Igbo,2024-05-16 14:55:00,2025
A,mostlybc-c7d4-4673-95c9-292eb4e4b46e,Science:KnowledgeDomain,", ",Yoruba,2024-02-13 09:28:00,Laraes.
: ,mostlyc8-9ec0-496d-87a4-db4785afdfa3,Science:KnowledgeDomain,"computer0.6,-3",Oromo,2024-08-04 03:06:00,P-par
"knowledge to with,0.309, and11.3,recorded0.114,0.3., s228.",mostly19-6a87-46f5-8d1a-83ce96c1f710,Science:KnowledgeDomain,real,Amharic,2025-08-02 03:59:00,", "
"primary_world, Ethiopia",mostly53-32d1-427b-9f80-e5ba6c11eb9e,Science:KnowledgeDomain,"P and;stationsitged,s.",Shona,2025-02-05 06:10:00,S
.,mostly53-2f6a-441f-b250-1f699864e11b,Science:KnowledgeDomain,Llogic,Amharic,2025-03-27 06:24:00,",-0.36814"
How-ed;on_at,mostlyec-fb06-4b46-85e4-df48f7a331f1,Science:KnowledgeDomain,: ,Shona,2025-07-03 20:08:00,"Pdar toe withre.2,-0.2763, "
N}rits and re and withse for and waterr iner withor s ait dt.,mostlyde-86e0-49dd-b751-60fecf51bc76,Science:KnowledgeDomain,{,Swahili,2025-01-03 22:24:00,symbolic toar =i-ar fory
", ",mostlyb4-6ba5-444c-8384-3d84b4dc6b88,Science:KnowledgeDomain,{,Shona,2025-05-25 19:33:00,T
C_logic,mostlycc-e079-441b-8ab9-76c7eff166e1,Science:KnowledgeDomain,topic_or_statementggg andor.,Swahili,2024-08-23 23:34:00,neural1.
Mal. for,mostly6f-e464-42c6-9583-fa81db02f77b,Science:KnowledgeDomain,: {,Zulu,2024-10-07 02:03:00,A
"An and mar, ands",mostlye6-fae7-4144-a17f-07c901de5839,Science:KnowledgeDomain,N_languageeshor ,Hausa,2024-09-07 03:58:00,: 
2025or{,mostly9e-51b2-4b8a-ac15-967266701c33,Science:KnowledgeDomain,science ,Igbo,2024-04-10 20:56:00,"Maran_ andao,-11;ationer, -108-100--2400627, "
knowledge_statementtableer inh phing,mostly58-34c9-4d04-9c1a-ca1691c2620d,Science:KnowledgeDomain,science{,Yoruba,2024-04-13 14:08:00,symbolic_embedding
realor_world,mostly23-9b69-4d7c-8825-6b5c719a37bf,Science:KnowledgeDomain,", ",Igbo,2024-07-19 06:33:00,neural_type
methodologyu.,mostlyf5-5cef-4c06-aabe-fb5547c6e2f3,Science:KnowledgeDomain,neural_statement,Hausa,2024-05-05 06:32:00,experimental
C_solutionot f in and data.,mostly20-c015-4ed8-8962-ec96c62b8f06,Science:KnowledgeDomain,findings_findings__logiced,Oromo,2025-01-07 23:34:00,problem_statement
symbolic,mostly93-d964-41ab-b825-228c23cba130,Science:KnowledgeDomain,discipline,Zulu,2025-09-30 18:33:00,Pdc.
G_type,mostly50-ced7-448d-ba0f-ce9d7a559b69,Science:KnowledgeDomain,2024_embedding,Yoruba,2024-01-15 21:30:00,: 
Man s_: ,mostly1d-41b9-448e-9233-abc9def251dd,Science:KnowledgeDomain,topic,Hausa,2024-07-13 03:45:00,: 
: ,mostly7d-cc8a-46df-a1a7-d12ae2f98635,Science:KnowledgeDomain,", ",Zulu,2025-06-19 06:33:00,symbolic_language
}_findings__at_e},mostly0b-8f38-420b-8194-b03b96321659,Science:KnowledgeDomain,",00",Igbo,2025-01-05 04:18:00,Aed {
Shona_embedding,mostly02-80f1-4485-8d8f-165794af900c,Science:KnowledgeDomain,-0.,Igbo,2024-02-23 08:46:00,discipline
findings_type,mostly60-5e70-4ac2-85b9-f35829e1b5d1,Science:KnowledgeDomain,}2025er-T1--2-:05-23,Swahili,2025-06-23 12:55:00,recorded_e 
P,mostlye8-f3d4-44a8-8bac-2c05c986b0c8,Science:KnowledgeDomain,knowledge_solution,Yoruba,2025-09-10 15:12:00,real_or
: ,mostly0c-d980-43b7-9ad1-320b0c6202d4,Science:KnowledgeDomain,primary_embedding,Oromo,2025-02-25 16:43:00,N
science,mostly32-c34c-4d1d-bccf-07cac46e5b10,Science:KnowledgeDomain,A,Shona,2025-09-13 20:56:00,",_solution"
",.",mostlyb2-4d04-45cf-8ceb-9cba21baf3f1,Science:KnowledgeDomain,symbolic_language,Igbo,2024-10-25 05:24:00,Sation
20241.,mostly84-8cb7-4fb2-9425-73765af66bab,Science:KnowledgeDomain,primary_at,Amharic,2024-08-11 19:03:00,} and inen
knowledgeor_y_language,mostlya0-6226-4154-8ca3-0dd50868c57a,Science:KnowledgeDomain,}methodology,Swahili,2024-03-20 07:31:00,topic
"realggo,p and-erened-1.36}009,-0.307: ",mostly90-16c6-4936-8587-f434ebf3f364,Science:KnowledgeDomain,", ",Igbo,2024-04-23 02:25:00,P afh s in cing-
"2024-1.133,-0.028.01,-0.05142T1-,0.27,0.0.",mostlyc4-e842-4a22-94ae-047cf3a02502,Science:KnowledgeDomain,"recorded_, ",Shona,2025-03-01 16:08:00,2024
location{,mostlycb-f9ac-4c74-9973-0c850b89b196,Science:KnowledgeDomain,topic,Amharic,2025-02-15 05:18:00,M_world
M,mostly5a-203a-4d3b-973f-f4d7ba73ecfc,Science:KnowledgeDomain,findings--0.,Hausa,2025-04-23 12:16:00,topic
location,mostlydd-9f43-4779-95c4-8b880caa4a1f,Science:KnowledgeDomain,} ,Hausa,2025-06-28 22:18:00, 
methodology,mostly41-2f11-43d7-9e89-71613263633f,Science:KnowledgeDomain,M_application,Amharic,2025-01-03 21:03:00,: {
discipline,mostly2a-3c23-48a8-a8c8-57a2abcd6061,Science:KnowledgeDomain,A fores,Zulu,2024-11-15 12:29:00,primary_at
symbolic ,mostlya2-00e9-4614-9937-d4cdc2b4a938,Science:KnowledgeDomain,", ",Yoruba,2025-04-29 21:24:00,", {"
neural_knowledge,mostlyad-cad9-4fa8-a26f-51a8935af286,Science:KnowledgeDomain,", ",Yoruba,2024-10-25 12:46:00,", "
topic,mostly2e-c826-480c-933d-2b39e12c6fb0,Science:KnowledgeDomain,location,Swahili,2024-10-20 11:25:00,findings:
"E-0.6540007or,-1.3-953T,-0.",mostlybd-2f48-47ca-b5be-035027a8e2dd,Science:KnowledgeDomain,"Pe_,0.",Shona,2025-08-28 12:45:00,recorded_embedding
F_type,mostlyc9-cd9f-403d-97ba-8e5ebeef346d,Science:KnowledgeDomain,", ",Oromo,2025-06-30 17:08:00,computational
} ,mostly6e-a9df-4033-a5c2-f05f7de6f9ab,Science:KnowledgeDomain,symbolic_logic,Igbo,2024-01-25 10:19:00,applied
discipline,mostlybd-6177-4342-9cee-3c83ba509362,Science:KnowledgeDomain,C,Swahili,2025-09-13 10:54:00,primary
knowledge_orsolution,mostly07-5097-45bc-9549-e4057c1bae69,Science:KnowledgeDomain,problem,Oromo,2025-02-27 22:26:00,symbolic
: ,mostlya2-bfc7-471a-af78-ebae1973e98b,Science:KnowledgeDomain,0.,Oromo,2024-02-26 16:56:00,L-0
neurale in,mostlyb5-1334-4cb6-8daa-d52e3e227c6e,Science:KnowledgeDomain,"primary_: -06-0.38537,-0.8,0-04.902, {",Yoruba,2025-09-09 12:51:00,problemworldapplication
B_ing,mostly3c-34e3-4798-bf8a-8d6bec22cbd0,Science:KnowledgeDomain,topic,Yoruba,2025-09-30 18:33:00,problem_logic
: ,mostly0a-6a86-49b8-af8d-e6b0ccddf3fe,Science:KnowledgeDomain,: ,Zulu,2025-09-30 18:33:00,", ="
",-3recorded_language",mostly21-0895-4178-8ba0-ba0bf53f6486,Science:KnowledgeDomain,neural__application,Swahili,2024-09-16 15:53:00,"S, "
}}0.{,mostly30-20f2-4269-ad26-5dc3a664d928,Science:KnowledgeDomain, ,Shona,2024-05-01 21:35:00,problem_at
knowledge_type,mostlyc3-09d2-4a9e-9ed4-45d6993fa8a3,Science:KnowledgeDomain,real_type,Hausa,2025-04-26 11:13:00,P
,mostly48-123b-4c2d-849d-4e8d84648818,Science:KnowledgeDomain,", ",Amharic,2025-02-21 00:12:00,: 
Deoringan,mostly6e-dcd3-4e3e-8f88-4f0632193367,Science:KnowledgeDomain,findings_embedding,Shona,2024-02-27 11:56:00,topic
science,mostly1f-f885-4c18-bf90-bb5a4e66b94c,Science:KnowledgeDomain,neuraloar,Igbo,2024-04-18 22:44:00,M_logic
problem,mostlyec-5c54-4391-8f03-95f49286ebc2,Science:KnowledgeDomain,experimental,Hausa,2024-11-07 08:54:00,.
"primary, ",mostly0a-966d-4562-be29-cbac03731274,Science:KnowledgeDomain,,Oromo,2024-09-20 15:35:00,", "
: ,mostlye4-0c29-4b5f-85cc-c69c035d5cbb,Science:KnowledgeDomain,", ",Oromo,2024-06-03 09:05:00,", "
experimental,mostlyd8-7f48-488e-86cb-da8bb069ed37,Science:KnowledgeDomain,primary_at,Yoruba,2025-08-11 21:59:00,D_logic
: ,mostlyc5-fcb5-46c9-aed9-fc6d2b99d7c6,Science:KnowledgeDomain,neural_world__application,Hausa,2024-05-16 13:01:00,: 
C,mostlyda-2529-4e26-8bc5-0195b27a9497,Science:KnowledgeDomain,symbolic,Igbo,2024-09-12 11:43:00,In_embedding
",-0..038,91T1-",mostlya7-380e-41a0-9e8b-9df274e81657,Science:KnowledgeDomain,real,Yoruba,2024-12-11 12:03:00,computational
computer,mostly5b-5c15-4e06-bc52-62d76914b568,Science:KnowledgeDomain,M_language,Shona,2024-06-26 16:36:00,findings_language
knowledge_embedding,mostly84-6b1a-468d-bb52-1775b4de42a4,Science:KnowledgeDomain,", ",Shona,2024-04-04 18:22:00,: 
"findings_:, ",mostly03-4635-4daa-942a-70d895bbcf7b,Science:KnowledgeDomain,Con andc-ed_logic.,Igbo,2024-07-27 16:35:00,: 
How with f t for p in ,mostly3b-f05e-41d5-a920-343b8e4a8330,Science:KnowledgeDomain,How_o,Yoruba,2025-09-07 03:52:00,.
"real, ",mostlycc-e42a-4e67-a623-77a575c0c499,Science:KnowledgeDomain,: ,Igbo,2024-04-23 09:18:00,science
science,mostly99-140c-477e-a7e7-ec9ae8c09a13,Science:KnowledgeDomain,findingsato er,Yoruba,2024-11-03 05:08:00,discipline
If-1.1.,mostly4d-46bc-4f34-99f3-9edc8777b73b,Science:KnowledgeDomain,", ",Zulu,2024-03-04 01:28:00,knowledge_at
Khl,mostly26-c72d-42f2-aa0f-8b7b47f1efb1,Science:KnowledgeDomain,"description,-0.257,.07,--1908_at0.54-53,-1.1,-6.,0.6,-0.0059,06,-0.",Swahili,2024-10-13 05:42:00,E 
",0 ",mostly7a-609c-44b6-9e0b-21f8362b3337,Science:KnowledgeDomain,: ,Oromo,2024-02-05 22:58:00,", "
problem_statement s,mostly80-a152-4154-aaee-16486037897b,Science:KnowledgeDomain,", {",Amharic,2024-05-25 20:57:00,A
: ,mostly16-e82d-4a66-9841-b2afa91216e3,Science:KnowledgeDomain,neural_statement,Shona,2024-12-27 20:46:00,: 
-,mostly56-71ac-4cb5-978e-95417310470d,Science:KnowledgeDomain,"neural.070.,0.97138,-0.36_43, ",Igbo,2025-06-15 13:29:00,: 
recorded,mostly65-3314-40d9-85b2-ec256ad76b1c,Science:KnowledgeDomain,discipline,Zulu,2024-07-05 12:59:00, 
R and,mostlyc9-fc5e-400c-844f-ae3430e166b6,Science:KnowledgeDomain,},Amharic,2025-08-14 13:39:00,knowledge_logic
real_or,mostly56-65ae-4cda-9bd5-87a1054cc402,Science:KnowledgeDomain,topic,Igbo,2025-06-15 09:16:00,2024.
symbolic_statement,mostly2c-6686-4e08-baba-966c5d473583,Science:KnowledgeDomain,"2025ing water_,--}er",Swahili,2024-05-31 22:56:00,Shona
", ",mostly58-cad0-48fc-9699-8198f821c862,Science:KnowledgeDomain,",_at",Yoruba,2024-08-12 12:10:00,topic
neural_solution,mostly48-8d2a-49b9-8adb-a3f1c4b76f5e,Science:KnowledgeDomain,: ,Yoruba,2025-08-05 16:35:00,neural_problem
real__o,mostlyc8-28ad-4935-9125-690741243b78,Science:KnowledgeDomain,: ,Hausa,2024-07-23 08:10:00,F
locationor,mostly64-dece-4001-915a-5dc52f9bb97d,Science:KnowledgeDomain,E{,Shona,2024-03-03 13:55:00, 
findings_or_world_er,mostly30-9abe-4c8c-aa80-ee9f07f8488f,Science:KnowledgeDomain,", ",Hausa,2024-05-27 03:33:00,discipline
topic,mostly1e-a9e4-41c1-9e97-bb61623195c4,Science:KnowledgeDomain,description,Amharic,2025-08-03 09:07:00,Ifation-
",-0.1603,-0.69179-26,-}, ",mostlyd1-decd-49ae-b498-af522dad451f,Science:KnowledgeDomain,P,Igbo,2025-06-10 14:17:00,"P, p and.4,0-07"
discipline,mostly41-64f4-4bc1-ac3a-7cd0e9ddc846,Science:KnowledgeDomain,real ,Swahili,2024-09-17 13:08:00,-02-0.390 
recorded,mostly52-bd88-4e60-a29b-8587e61f45b4,Science:KnowledgeDomain,M{,Yoruba,2024-07-11 16:53:00,"2024-0.096_,1."
: ,mostly41-1a4c-4b23-a905-2a4be3821032,Science:KnowledgeDomain,"20251.3601, =type5u4",Igbo,2024-05-28 12:56:00,A
}problemor_language,mostly66-992f-4ad9-ae44-5fdacdf21d63,Science:KnowledgeDomain,"T,0.",Amharic,2024-12-22 05:18:00,} {
: ,mostly7c-594b-4d67-b51a-2d6ab9ef231e,Science:KnowledgeDomain,} ,Oromo,2024-10-10 11:26:00,",problem"
 ,mostlyfb-8d01-4d0a-b4a9-bbcca4f13e80,Science:KnowledgeDomain,: ,Amharic,2024-03-09 12:03:00,", "
location,mostlyb6-6e2a-44cb-b41d-0a249809ca37,Science:KnowledgeDomain,recorded_solution,Shona,2024-09-03 21:44:00,: 
symbolic,mostly9d-8d21-4c9d-b726-d4c4483ea66d,Science:KnowledgeDomain,T,Igbo,2025-03-14 03:35:00,Shona
E incatena_world_logicents- ,mostly25-2752-4b64-8714-b72420a041eb,Science:KnowledgeDomain,", ",Hausa,2024-03-01 01:55:00,symbolic_type
", ",mostlyea-d74c-491d-a804-40c9d4787922,Science:KnowledgeDomain,symbolico dpcingea,Oromo,2024-08-06 17:56:00,
",00-01",mostly6f-b398-49f7-bd21-45c09ad2a480,Science:KnowledgeDomain,: ,Hausa,2024-11-12 20:47:00,At_ in
2024,mostlyc8-f269-4826-a0aa-da7cfa450568,Science:KnowledgeDomain,knowledge__type,Amharic,2025-02-10 03:03:00,M-1ing.
problem,mostlyc2-8828-49e8-b56a-d252c7e4701d,Science:KnowledgeDomain,,Yoruba,2024-03-16 08:01:00,S eser of
Howoo,mostly8d-9268-4855-b5d7-4115f62c09bf,Science:KnowledgeDomain,discipline,Oromo,2024-08-05 14:07:00,If
E.,mostly81-98b9-4ea8-9030-8410931b359c,Science:KnowledgeDomain,", ",Oromo,2024-04-17 09:23:00,problem_at: 
real_._ing,mostlybb-f501-42a9-981e-09390bd727f1,Science:KnowledgeDomain,location,Oromo,2024-08-08 01:56:00,applied
computer_world_world,mostlye3-3a70-45ca-8627-b7abc2780726,Science:KnowledgeDomain,P ,Shona,2025-09-17 03:15:00,K 
-0.,mostlya3-b042-47a6-8d69-88b58c5bca88,Science:KnowledgeDomain,", ",Igbo,2024-07-07 20:55:00,: 
Mgming ,mostlycd-88fe-4fef-ac04-8d99185fcd14,Science:KnowledgeDomain,methodology,Oromo,2025-06-29 20:53:00,: 
